recorded_utc,recorded_et,api_as_of_utc,ticker,category,spot,zero_gamma,call_wall,put_wall,oi_call_wall,oi_put_wall
2026-08-27T15:56:37.094255Z,11:56:37,2026-08-27T15:56:37Z,ES_SPX,gex_full,7737.65,7723.04->7722.67,,,,
2026-08-27T15:56:37.422574Z,11:56:37,2026-08-27T15:56:37Z,ES_SPX,gex_one,7737.65,7710.07->7711.82,,,,7663.87->7713.87
2026-08-27T15:56:37.687032Z,11:56:37,2026-08-27T15:56:36Z,NQ_NDX,gex_zero,29596.27,29560.34->29528.6,,,,
2026-08-27T15:56:38.027392Z,11:56:38,2026-08-27T15:56:38Z,NQ_NDX,gex_full,29594.9,29556.79->29545.19,,,,
2026-08-27T15:57:39.283756Z,11:57:39,2026-08-27T15:57:37Z,ES_SPX,gex_one,7737.39,7711.82->7710.92,,,,7713.87->7663.87
2026-08-27T15:57:39.843185Z,11:57:39,2026-08-27T15:57:39Z,NQ_NDX,gex_full,29593.18,29545.19->29541.92,,,,
2026-08-27T15:58:40.473521Z,11:58:40,2026-08-27T15:58:40Z,ES_SPX,gex_zero,7739.15,7723.04->7723.36,,,,
2026-08-27T15:58:40.857381Z,11:58:40,2026-08-27T15:58:40Z,ES_SPX,gex_full,7739.15,7722.67->7723.04,,,,
2026-08-27T15:58:41.231378Z,11:58:41,2026-08-27T15:58:40Z,ES_SPX,gex_one,7739.15,7710.92->7710.48,,,,7663.87->7713.87
2026-08-27T15:58:41.620537Z,11:58:41,2026-08-27T15:58:40Z,NQ_NDX,gex_zero,29603.0,29528.6->29542.7,,,,
2026-08-27T15:58:41.956289Z,11:58:41,2026-08-27T15:58:42Z,NQ_NDX,gex_full,29602.5,29541.92->29542.7,,,,
2026-08-27T15:59:42.600724Z,11:59:42,2026-08-27T15:59:42Z,ES_SPX,gex_zero,7737.69,7723.36->7723.61,,,,
2026-08-27T15:59:42.946523Z,11:59:42,2026-08-27T15:59:42Z,ES_SPX,gex_full,7737.69,7723.04->7723.36,,,,
2026-08-27T15:59:43.194800Z,11:59:43,2026-08-27T15:59:42Z,ES_SPX,gex_one,7737.69,7710.48->7709.69,,,,7713.87->7663.87
2026-08-27T16:00:44.525290Z,12:00:44,2026-08-27T16:00:43Z,ES_SPX,gex_zero,7738.39,7723.61->7724.75,7743.87->7743.92,7713.87->7713.92,7753.87->7753.92,7728.87->7728.92
2026-08-27T16:00:44.981576Z,12:00:44,2026-08-27T16:00:45Z,ES_SPX,gex_full,7738.32,7723.36->7724.18,7743.87->7743.92,7713.87->7713.92,7813.87->7813.92,7513.87->7513.92
2026-08-27T16:00:45.350619Z,12:00:45,2026-08-27T16:00:45Z,ES_SPX,gex_one,7738.32,7709.69->7709.75,7763.87->7763.92,7688.87->7688.92,7813.87->7813.92,7663.87->7713.92
2026-08-27T16:00:45.790233Z,12:00:45,2026-08-27T16:00:45Z,NQ_NDX,gex_zero,29599.18,29542.7->29542.55,29613.56->29613.42,29463.56->29463.42,29573.56->29573.42,29343.47->29343.32
2026-08-27T16:00:46.060163Z,12:00:46,2026-08-27T16:00:45Z,NQ_NDX,gex_full,29599.18,29542.7->29542.55,29613.56->29613.42,29463.56->29463.42,29563.56->29563.42,29163.56->29163.42
2026-08-27T16:00:46.421647Z,12:00:46,2026-08-27T16:00:45Z,NQ_NDX,gex_one,29599.18,29133.56->29133.42,30063.56->30063.42,29063.56->29063.42,29563.56->29563.42,29238.56->29238.42
2026-08-27T16:01:46.659827Z,12:01:46,2026-08-27T16:01:46Z,ES_SPX,gex_zero,7738.01,7724.75->7724.43,,,,
2026-08-27T16:01:47.857253Z,12:01:47,2026-08-27T16:01:47Z,NQ_NDX,gex_full,29600.94,29542.55->29558.42,,,,
2026-08-27T16:02:48.493763Z,12:02:48,2026-08-27T16:02:49Z,ES_SPX,gex_zero,7739.54,7724.43->7724,,,,
2026-08-27T16:02:49.716757Z,12:02:49,2026-08-27T16:02:49Z,ES_SPX,gex_full,7739.54,7724.18->7723.84,,,,
2026-08-27T16:02:50.055223Z,12:02:50,2026-08-27T16:02:49Z,ES_SPX,gex_one,7739.54,7709.75->7709.43,,,,
2026-08-27T16:02:50.652290Z,12:02:50,2026-08-27T16:02:50Z,NQ_NDX,gex_full,29613.38,29558.42->29542.55,,,,
2026-08-27T16:02:50.900121Z,12:02:50,2026-08-27T16:02:50Z,NQ_NDX,gex_one,29613.38,,30063.42->29913.42,,,
2026-08-27T16:03:51.371140Z,12:03:51,2026-08-27T16:03:50Z,ES_SPX,gex_zero,7740.49,7724->7724.43,,,,
2026-08-27T16:03:51.675675Z,12:03:51,2026-08-27T16:03:52Z,ES_SPX,gex_full,7740.56,7723.84->7724.43,,,,
2026-08-27T16:03:52.094510Z,12:03:52,2026-08-27T16:03:52Z,ES_SPX,gex_one,7740.56,,,,,7713.92->7663.92
2026-08-27T16:03:52.346852Z,12:03:52,2026-08-27T16:03:52Z,NQ_NDX,gex_zero,29619.1,29542.55->29541.77,29613.42->29663.42,,,29343.32->29338.67
2026-08-27T16:03:52.716585Z,12:03:52,2026-08-27T16:03:52Z,NQ_NDX,gex_full,29619.1,29542.55->29513.93,,,,
2026-08-27T16:03:53.047450Z,12:03:53,2026-08-27T16:03:52Z,NQ_NDX,gex_one,29619.1,,29913.42->30063.42,,,
2026-08-27T16:04:53.328649Z,12:04:53,2026-08-27T16:04:51Z,ES_SPX,gex_zero,7740.16,7724.43->7724.75,,,,
2026-08-27T16:04:54.208267Z,12:04:54,2026-08-27T16:04:54Z,NQ_NDX,gex_zero,29614.58,29541.77->29530.23,29663.42->29613.42,,,
2026-08-27T16:04:54.545067Z,12:04:54,2026-08-27T16:04:54Z,NQ_NDX,gex_full,29614.58,29513.93->29558.42,,,,
2026-08-27T16:04:54.917275Z,12:04:54,2026-08-27T16:04:54Z,NQ_NDX,gex_one,29614.58,,30063.42->29913.42,,,
2026-08-27T16:05:55.833292Z,12:05:55,2026-08-27T16:05:55Z,ES_SPX,gex_one,7738.33,7709.43->7709.75,,,,7663.92->7713.92
2026-08-27T16:05:56.074508Z,12:05:56,2026-08-27T16:05:56Z,NQ_NDX,gex_zero,29607.91,29530.23->29537.6,,,,29338.67->29343.32
2026-08-27T16:05:56.372580Z,12:05:56,2026-08-27T16:05:56Z,NQ_NDX,gex_full,29607.91,29558.42->29530.23,,,,
2026-08-27T16:06:57.010470Z,12:06:57,2026-08-27T16:06:56Z,ES_SPX,gex_zero,7737.98,7724.75->7725.12,,,,
2026-08-27T16:06:57.293534Z,12:06:57,2026-08-27T16:06:56Z,ES_SPX,gex_full,7737.98,7724.43->7725.12,,,,
2026-08-27T16:06:58.195481Z,12:06:58,2026-08-27T16:06:57Z,NQ_NDX,gex_full,29606.27,29530.23->29537.23,,,,
2026-08-27T16:07:58.775384Z,12:07:58,2026-08-27T16:07:57Z,ES_SPX,gex_zero,7737.49,7725.12->7724.43,,,,
2026-08-27T16:07:59.123930Z,12:07:59,2026-08-27T16:07:57Z,ES_SPX,gex_full,7737.49,7725.12->7724.18,,,,
2026-08-27T16:08:00.174359Z,12:08:00,2026-08-27T16:08:00Z,NQ_NDX,gex_full,29599.84,29537.23->29531.06,,,,
2026-08-27T16:09:00.807657Z,12:09:00,2026-08-27T16:09:00Z,ES_SPX,gex_zero,7737.13,7724.43->7724.75,,,,
2026-08-27T16:09:01.108717Z,12:09:01,2026-08-27T16:09:00Z,ES_SPX,gex_full,7737.13,7724.18->7724.43,,,,
2026-08-27T16:10:02.667216Z,12:10:02,2026-08-27T16:10:01Z,ES_SPX,gex_zero,7737.1,7724.75->7725.12,,,,
2026-08-27T16:10:03.382366Z,12:10:03,2026-08-27T16:10:03Z,ES_SPX,gex_full,7737.21,7724.43->7725.53,,,,
2026-08-27T16:10:04.604613Z,12:10:04,2026-08-27T16:10:03Z,NQ_NDX,gex_full,29596.51,29531.06->29537.23,,,,
2026-08-27T16:11:05.676603Z,12:11:05,2026-08-27T16:11:04Z,ES_SPX,gex_full,7739.18,7725.53->7725.12,,,,
2026-08-27T16:11:06.715597Z,12:11:06,2026-08-27T16:11:05Z,NQ_NDX,gex_zero,29602.64,29537.6->29537.23,,,,
2026-08-27T16:11:06.971340Z,12:11:06,2026-08-27T16:11:06Z,NQ_NDX,gex_full,29602.61,29537.23->29536.83,,,29563.42->29563.58,
2026-08-27T16:12:07.638638Z,12:12:07,2026-08-27T16:12:07Z,ES_SPX,gex_zero,7737.09,7725.12->7725.97,,,,
2026-08-27T16:12:07.991934Z,12:12:07,2026-08-27T16:12:07Z,ES_SPX,gex_full,7737.09,7725.12->7725.53,,,,
2026-08-27T16:12:08.245442Z,12:12:08,2026-08-27T16:12:07Z,ES_SPX,gex_one,7737.09,,,,,7713.92->7663.92
2026-08-27T16:13:09.596449Z,12:13:09,2026-08-27T16:13:08Z,ES_SPX,gex_zero,7736.98,7725.97->7726.42,,,,
2026-08-27T16:13:10.058716Z,12:13:10,2026-08-27T16:13:09Z,ES_SPX,gex_full,7736.91,7725.53->7725.97,,,,
2026-08-27T16:13:10.411635Z,12:13:10,2026-08-27T16:13:09Z,ES_SPX,gex_one,7736.91,,,,,7663.92->7713.92
2026-08-27T16:13:10.647567Z,12:13:10,2026-08-27T16:13:09Z,NQ_NDX,gex_zero,29587.56,29537.23->29534.65,,,,
2026-08-27T16:13:10.971723Z,12:13:10,2026-08-27T16:13:09Z,NQ_NDX,gex_full,29587.56,29536.83->29563.58,,,,
2026-08-27T16:14:11.582207Z,12:14:11,2026-08-27T16:14:11Z,ES_SPX,gex_zero,7737.2,7726.42->7725.97,,,,
2026-08-27T16:14:12.557267Z,12:14:12,2026-08-27T16:14:11Z,NQ_NDX,gex_zero,29588.47,29534.65->29563.42,,,,
2026-08-27T16:14:12.923483Z,12:14:12,2026-08-27T16:14:13Z,NQ_NDX,gex_full,29588.13,29563.58->29558.42,,,,
2026-08-27T16:15:13.506234Z,12:15:13,2026-08-27T16:15:12Z,ES_SPX,gex_zero,7738.08,7725.97->7725.63,7743.92->7744.02,7713.92->7714.02,7753.92->7754.02,7728.92->7729.02
2026-08-27T16:15:13.906340Z,12:15:13,2026-08-27T16:15:13Z,ES_SPX,gex_full,7737.98,7725.97->7725.63,7743.92->7744.02,7713.92->7714.02,7813.92->7814.02,7513.92->7514.02
2026-08-27T16:15:14.348156Z,12:15:14,2026-08-27T16:15:13Z,ES_SPX,gex_one,7737.98,7709.75->7709.85,7763.92->7764.02,7688.92->7689.02,7813.92->7814.02,7713.92->7714.02
2026-08-27T16:15:14.925852Z,12:15:14,2026-08-27T16:15:14Z,NQ_NDX,gex_zero,29592.58,29563.42->29537.03,29613.42->29614.95,29463.42->29464.95,29573.42->29574.95,29343.32->29344.85
2026-08-27T16:15:15.432724Z,12:15:15,2026-08-27T16:15:14Z,NQ_NDX,gex_full,29592.58,29558.42->29535.04,29613.42->29614.95,29463.42->29464.95,29563.58->29565.11,29163.42->29164.95
2026-08-27T16:15:15.767854Z,12:15:15,2026-08-27T16:15:14Z,NQ_NDX,gex_one,29592.58,29133.42->29134.95,29913.42->29914.95,29063.42->29064.95,29563.42->29564.95,29238.42->29239.95
2026-08-27T16:16:16.269535Z,12:16:16,2026-08-27T16:16:16Z,ES_SPX,gex_zero,7739.1,7725.63->7726.52,,,,
2026-08-27T16:16:16.614815Z,12:16:16,2026-08-27T16:16:16Z,ES_SPX,gex_full,7739.1,7725.63->7726.07,,,,
2026-08-27T16:17:18.580117Z,12:17:18,2026-08-27T16:17:18Z,ES_SPX,gex_full,7739.56,7726.07->7725.22,,,,
2026-08-27T16:17:19.488697Z,12:17:19,2026-08-27T16:17:19Z,NQ_NDX,gex_full,29595.23,29535.04->29559.95,,,,
2026-08-27T16:18:20.035424Z,12:18:20,2026-08-27T16:18:18Z,ES_SPX,gex_zero,7738.38,7726.52->7726.07,,,,
2026-08-27T16:18:20.405602Z,12:18:20,2026-08-27T16:18:20Z,ES_SPX,gex_full,7738.49,7725.22->7725.63,,,,
2026-08-27T16:18:21.296361Z,12:18:21,2026-08-27T16:18:21Z,NQ_NDX,gex_full,29586.17,29559.95->29535.04,,,,
2026-08-27T16:19:22.032815Z,12:19:22,2026-08-27T16:19:21Z,ES_SPX,gex_zero,7738.41,7726.07->7725.22,,,,
2026-08-27T16:19:22.374581Z,12:19:22,2026-08-27T16:19:21Z,ES_SPX,gex_full,7738.41,7725.63->7725.22,,,,
2026-08-27T16:19:22.759339Z,12:19:22,2026-08-27T16:19:22Z,ES_SPX,gex_one,7738.44,,,,,7714.02->7664.02
2026-08-27T16:19:23.262529Z,12:19:23,2026-08-27T16:19:22Z,NQ_NDX,gex_zero,29588.3,29537.03->29561.72,,,,29344.85->29344.95
2026-08-27T16:19:23.627299Z,12:19:23,2026-08-27T16:19:22Z,NQ_NDX,gex_full,29588.3,29535.04->29589.13,,,,
2026-08-27T16:20:24.485013Z,12:20:24,2026-08-27T16:20:23Z,ES_SPX,gex_zero,7737.92,7725.22->7724.85,,,,
2026-08-27T16:20:24.817083Z,12:20:24,2026-08-27T16:20:23Z,ES_SPX,gex_full,7737.92,7725.22->7724.53,,,,
2026-08-27T16:20:25.497765Z,12:20:25,2026-08-27T16:20:25Z,NQ_NDX,gex_zero,29588.93,29561.72->29565.11,,,,
2026-08-27T16:21:26.407046Z,12:21:26,2026-08-27T16:21:26Z,ES_SPX,gex_zero,7736.18,7724.85->7725.22,,,,
2026-08-27T16:21:26.693378Z,12:21:26,2026-08-27T16:21:26Z,ES_SPX,gex_full,7736.18,7724.53->7725.22,,,,
2026-08-27T16:21:27.170881Z,12:21:27,2026-08-27T16:21:26Z,ES_SPX,gex_one,7736.18,,,,7814.02->7744.02,
2026-08-27T16:21:27.524486Z,12:21:27,2026-08-27T16:21:26Z,NQ_NDX,gex_zero,29578.99,29565.11->29565.46,,,,
2026-08-27T16:22:28.493097Z,12:22:28,2026-08-27T16:22:28Z,ES_SPX,gex_zero,7736.7,7725.22->7726.07,,,,
2026-08-27T16:22:28.819249Z,12:22:28,2026-08-27T16:22:28Z,ES_SPX,gex_full,7736.7,7725.22->7725.63,,,,
2026-08-27T16:22:29.087341Z,12:22:29,2026-08-27T16:22:28Z,ES_SPX,gex_one,7736.7,,,,7744.02->7814.02,
2026-08-27T16:22:29.397020Z,12:22:29,2026-08-27T16:22:29Z,NQ_NDX,gex_zero,29582.82,29565.46->29589.95,,,,
2026-08-27T16:22:29.853092Z,12:22:29,2026-08-27T16:22:29Z,NQ_NDX,gex_full,29582.82,29589.13->29562.55,,,,
2026-08-27T16:23:30.547392Z,12:23:30,2026-08-27T16:23:29Z,ES_SPX,gex_zero,7737.63,7726.07->7725.22,,,,
2026-08-27T16:23:30.835685Z,12:23:30,2026-08-27T16:23:31Z,ES_SPX,gex_full,7737.7,7725.63->7724.85,,,,
2026-08-27T16:23:32.021042Z,12:23:32,2026-08-27T16:23:30Z,NQ_NDX,gex_full,29584.31,29562.55->29561.72,,,,
2026-08-27T16:24:33.036040Z,12:24:33,2026-08-27T16:24:32Z,ES_SPX,gex_full,7737.64,7724.85->7725.22,,,,
2026-08-27T16:24:33.301856Z,12:24:33,2026-08-27T16:24:32Z,ES_SPX,gex_one,7737.64,7709.85->7709.53,,,,
2026-08-27T16:24:33.885536Z,12:24:33,2026-08-27T16:24:34Z,NQ_NDX,gex_full,29580.21,29561.72->29562.55,,,,
2026-08-27T16:25:34.621452Z,12:25:34,2026-08-27T16:25:34Z,ES_SPX,gex_zero,7737.37,7725.22->7725.63,,,,
2026-08-27T16:25:35.025547Z,12:25:35,2026-08-27T16:25:34Z,ES_SPX,gex_full,7737.37,7725.22->7725.63,,,,
2026-08-27T16:25:35.369504Z,12:25:35,2026-08-27T16:25:35Z,ES_SPX,gex_one,7737.32,7709.53->7709.85,,,,
2026-08-27T16:25:35.655359Z,12:25:35,2026-08-27T16:25:34Z,NQ_NDX,gex_zero,29580.03,29589.95->29589.86,,,,
2026-08-27T16:26:38.040448Z,12:26:38,2026-08-27T16:26:37Z,NQ_NDX,gex_full,29578.22,29562.55->29589.13,,,,
2026-08-27T16:27:39.105329Z,12:27:39,2026-08-27T16:27:39Z,ES_SPX,gex_full,7738.73,7725.63->7725.22,,,,
2026-08-27T16:27:39.702457Z,12:27:39,2026-08-27T16:27:38Z,NQ_NDX,gex_zero,29585.99,29589.86->29564.95,,,,
2026-08-27T16:27:40.300801Z,12:27:40,2026-08-27T16:27:38Z,NQ_NDX,gex_full,29585.99,29589.13->29560.85,,,,
2026-08-27T16:28:40.945778Z,12:28:40,2026-08-27T16:28:40Z,ES_SPX,gex_zero,7740.83,7725.63->7726.07,,,,
2026-08-27T16:28:41.251027Z,12:28:41,2026-08-27T16:28:40Z,ES_SPX,gex_full,7740.83,7725.22->7725.63,,,,
2026-08-27T16:28:41.616889Z,12:28:41,2026-08-27T16:28:40Z,ES_SPX,gex_one,7740.83,7709.85->7709.53,,,,
2026-08-27T16:28:41.869044Z,12:28:41,2026-08-27T16:28:41Z,NQ_NDX,gex_zero,29605.21,29564.95->29589.86,,,,
2026-08-27T16:28:42.375699Z,12:28:42,2026-08-27T16:28:41Z,NQ_NDX,gex_full,29605.21,29560.85->29566.6,,,29565.11->29567.35,
2026-08-27T16:29:44.016993Z,12:29:44,2026-08-27T16:29:43Z,NQ_NDX,gex_zero,29603.73,29589.86->29569.04,,,,29344.95->29344.67
2026-08-27T16:30:45.148751Z,12:30:45,2026-08-27T16:30:43Z,ES_SPX,gex_zero,7740.3,7726.07->7725.95,7744.02->7743.9,7714.02->7713.9,7754.02->7753.9,7729.02->7728.9
2026-08-27T16:30:45.500120Z,12:30:45,2026-08-27T16:30:45Z,ES_SPX,gex_full,7740.45,7725.63->7725.51,7744.02->7743.9,7714.02->7713.9,7814.02->7813.9,7514.02->7513.9
2026-08-27T16:30:45.909344Z,12:30:45,2026-08-27T16:30:45Z,ES_SPX,gex_one,7740.45,7709.53->7709.41,7764.02->7763.9,7689.02->7688.9,7814.02->7813.9,7664.02->7713.9
2026-08-27T16:30:46.185605Z,12:30:46,2026-08-27T16:30:45Z,NQ_NDX,gex_zero,29601.95,29569.04->29539.27,29614.95->29613.45,29464.95->29463.45,29574.95->29573.45,29344.67->29343.17
2026-08-27T16:30:46.500424Z,12:30:46,2026-08-27T16:30:45Z,NQ_NDX,gex_full,29601.95,29566.6->29535.98,29614.95->29613.45,29464.95->29463.45,29567.35->29565.85,29164.95->29163.45
2026-08-27T16:30:46.804038Z,12:30:46,2026-08-27T16:30:45Z,NQ_NDX,gex_one,29601.95,29134.95->29133.45,29914.95->29913.45,29064.95->29063.45,29564.95->29563.45,29239.95->29238.45
2026-08-27T16:31:47.764334Z,12:31:47,2026-08-27T16:31:47Z,ES_SPX,gex_one,7742.35,7709.41->7709.73,,,,
2026-08-27T16:31:47.996676Z,12:31:47,2026-08-27T16:31:47Z,NQ_NDX,gex_zero,29611.97,29539.27->29533.99,,,,29343.17->29363.45
2026-08-27T16:31:48.329678Z,12:31:48,2026-08-27T16:31:48Z,NQ_NDX,gex_full,29612.04,,,,29565.85->29564.47,
2026-08-27T16:32:48.946246Z,12:32:48,2026-08-27T16:32:48Z,ES_SPX,gex_zero,7742.08,7725.95->7726.4,,,,
2026-08-27T16:32:49.254381Z,12:32:49,2026-08-27T16:32:48Z,ES_SPX,gex_full,7742.08,7725.51->7726.4,,,,
2026-08-27T16:32:49.567384Z,12:32:49,2026-08-27T16:32:49Z,ES_SPX,gex_one,7742.15,7709.73->7709.41,,,,7713.9->7663.9
2026-08-27T16:32:49.916016Z,12:32:49,2026-08-27T16:32:49Z,NQ_NDX,gex_zero,29608.15,29533.99->29534.31,,,,
2026-08-27T16:32:50.257724Z,12:32:50,2026-08-27T16:32:49Z,NQ_NDX,gex_full,29608.15,29535.98->29536.43,,,29564.47->29563.96,
2026-08-27T16:33:51.172723Z,12:33:51,2026-08-27T16:33:50Z,ES_SPX,gex_full,7741.68,7726.4->7725.95,,,,
2026-08-27T16:33:51.495451Z,12:33:51,2026-08-27T16:33:50Z,ES_SPX,gex_one,7741.68,7709.41->7709.73,,,,7663.9->7713.9
2026-08-27T16:33:51.751962Z,12:33:51,2026-08-27T16:33:50Z,NQ_NDX,gex_zero,29606.03,29534.31->29533.3,,,,
2026-08-27T16:33:52.093985Z,12:33:52,2026-08-27T16:33:52Z,NQ_NDX,gex_full,29607.36,29536.43->29535.53,,,29563.96->29563.61,
2026-08-27T16:34:23.583572Z,12:34:23,2026-08-27T16:34:22Z,ES_SPX,gex_zero,7742.32,7726.4->7725.95,,,,
2026-08-27T16:35:54.619820Z,12:35:54,2026-08-27T16:35:54Z,ES_SPX,gex_zero,7743.5,7725.95->7726.4,,,,
2026-08-27T16:35:54.930160Z,12:35:54,2026-08-27T16:35:54Z,ES_SPX,gex_full,7743.5,7725.95->7726.4,,,,
2026-08-27T16:35:55.533428Z,12:35:55,2026-08-27T16:35:54Z,NQ_NDX,gex_zero,29614.34,29533.3->29588.37,,,,29363.45->29340.47
2026-08-27T16:36:56.798455Z,12:36:56,2026-08-27T16:36:55Z,ES_SPX,gex_full,7744.17,7726.4->7725.95,,,,
2026-08-27T16:36:57.344191Z,12:36:57,2026-08-27T16:36:57Z,NQ_NDX,gex_zero,29619.9,29588.37->29533.3,,,,29340.47->29363.45
2026-08-27T16:37:58.395604Z,12:37:58,2026-08-27T16:37:57Z,ES_SPX,gex_zero,7746.21,,7743.9->7743.98,,,
2026-08-27T16:37:58.698328Z,12:37:58,2026-08-27T16:37:58Z,ES_SPX,gex_full,7746.21,7725.95->7726.4,7743.9->7743.98,,,
2026-08-27T16:37:59.004076Z,12:37:59,2026-08-27T16:37:58Z,ES_SPX,gex_one,7746.21,7709.73->7710.1,,,,
2026-08-27T16:37:59.256963Z,12:37:59,2026-08-27T16:37:59Z,NQ_NDX,gex_zero,29632.79,,29613.45->29663.45,,,
2026-08-27T16:39:00.291881Z,12:39:00,2026-08-27T16:38:59Z,ES_SPX,gex_zero,7745.99,7726.4->7726.85,,,,
2026-08-27T16:39:00.711927Z,12:39:00,2026-08-27T16:38:59Z,ES_SPX,gex_full,7745.99,7726.4->7726.85,,,,
2026-08-27T16:39:00.964259Z,12:39:00,2026-08-27T16:38:59Z,ES_SPX,gex_one,7745.99,7710.1->7709.73,,,,7713.9->7663.9
2026-08-27T16:39:01.347130Z,12:39:01,2026-08-27T16:39:01Z,NQ_NDX,gex_zero,29635.01,29533.3->29534.31,,,,
2026-08-27T16:39:01.946420Z,12:39:01,2026-08-27T16:39:01Z,NQ_NDX,gex_full,29635.01,29535.53->29535.98,,,,
2026-08-27T16:40:02.615332Z,12:40:02,2026-08-27T16:40:02Z,ES_SPX,gex_zero,7747.42,,7743.98->7744.16,,,
2026-08-27T16:40:02.911474Z,12:40:02,2026-08-27T16:40:02Z,ES_SPX,gex_full,7747.42,7726.85->7726.4,7743.98->7744.16,,,
2026-08-27T16:40:03.254443Z,12:40:03,2026-08-27T16:40:02Z,ES_SPX,gex_one,7747.42,7709.73->7710.1,,,,
2026-08-27T16:40:03.501401Z,12:40:03,2026-08-27T16:40:03Z,NQ_NDX,gex_zero,29639.26,29534.31->29538.95,,,,
2026-08-27T16:40:03.865882Z,12:40:03,2026-08-27T16:40:04Z,NQ_NDX,gex_full,29638.67,29535.98->29538.95,,,,
2026-08-27T16:40:04.734149Z,12:40:04,2026-08-27T16:40:04Z,NQ_NDX,gex_one,29638.67,,29913.45->30063.45,,,
2026-08-27T16:41:05.292538Z,12:41:05,2026-08-27T16:41:04Z,ES_SPX,gex_full,7747.64,7726.4->7726.85,7744.16->7743.98,,,
2026-08-27T16:41:06.030723Z,12:41:06,2026-08-27T16:41:05Z,NQ_NDX,gex_zero,29643.55,,,,,29363.45->29343.45
2026-08-27T16:41:06.542782Z,12:41:06,2026-08-27T16:41:06Z,NQ_NDX,gex_full,29642.94,,,,29563.61->29565.85,
2026-08-27T16:42:07.088307Z,12:42:07,2026-08-27T16:42:07Z,ES_SPX,gex_zero,7748.06,7726.85->7727.29,7744.16->7744.73,,,
2026-08-27T16:42:07.580498Z,12:42:07,2026-08-27T16:42:07Z,ES_SPX,gex_full,7748.06,,7743.98->7744.41,,,
2026-08-27T16:42:07.887999Z,12:42:07,2026-08-27T16:42:07Z,ES_SPX,gex_one,7748.06,,,,,7663.9->7713.9
2026-08-27T16:42:08.512034Z,12:42:08,2026-08-27T16:42:07Z,NQ_NDX,gex_full,29642.75,,29613.45->29663.45,,,
2026-08-27T16:43:09.126182Z,12:43:09,2026-08-27T16:43:09Z,ES_SPX,gex_zero,7748.32,,7744.73->7748.39,,,
2026-08-27T16:43:09.526392Z,12:43:09,2026-08-27T16:43:09Z,ES_SPX,gex_full,7748.32,7726.85->7727.29,7744.41->7745.95,,,
2026-08-27T16:43:09.827117Z,12:43:09,2026-08-27T16:43:09Z,ES_SPX,gex_one,7748.32,7710.1->7709.73,,,,
2026-08-27T16:43:10.414982Z,12:43:10,2026-08-27T16:43:10Z,NQ_NDX,gex_full,29644.79,,29663.45->29613.45,,,
2026-08-27T16:44:11.067117Z,12:44:11,2026-08-27T16:44:10Z,ES_SPX,gex_zero,7748.21,,7748.39->7748.07,,,
2026-08-27T16:44:11.348153Z,12:44:11,2026-08-27T16:44:10Z,ES_SPX,gex_full,7748.21,7727.29->7726.85,,,,
2026-08-27T16:44:11.678406Z,12:44:11,2026-08-27T16:44:11Z,ES_SPX,gex_one,7748.38,7709.73->7710.1,,,,
2026-08-27T16:44:11.944053Z,12:44:11,2026-08-27T16:44:12Z,NQ_NDX,gex_zero,29643.97,29538.95->29540.92,,,,
2026-08-27T16:44:12.278706Z,12:44:12,2026-08-27T16:44:12Z,NQ_NDX,gex_full,29643.97,29538.95->29540.92,,,,
2026-08-27T16:45:12.888785Z,12:45:12,2026-08-27T16:45:11Z,ES_SPX,gex_zero,7748.79,7727.29->7727.36,7748.07->7744.8,7713.9->7713.97,7753.9->7753.97,7728.9->7728.97
2026-08-27T16:45:13.285389Z,12:45:13,2026-08-27T16:45:13Z,ES_SPX,gex_full,7748.77,7726.85->7727.36,7745.95->7744.8,7713.9->7713.97,7813.9->7813.97,7513.9->7513.97
2026-08-27T16:45:13.622771Z,12:45:13,2026-08-27T16:45:13Z,ES_SPX,gex_one,7748.77,7710.1->7710.17,7763.9->7763.97,7688.9->7688.97,7813.9->7813.97,7713.9->7713.97
2026-08-27T16:45:13.874572Z,12:45:13,2026-08-27T16:45:12Z,NQ_NDX,gex_zero,29645.16,29540.92->29541.59,29663.45->29664.12,29463.45->29464.12,29573.45->29574.12,29343.45->29344.12
2026-08-27T16:45:14.224392Z,12:45:14,2026-08-27T16:45:14Z,NQ_NDX,gex_full,29644.67,29540.92->29541.59,29613.45->29664.12,29463.45->29464.12,29565.85->29570.02,29163.45->29164.12
2026-08-27T16:45:14.694652Z,12:45:14,2026-08-27T16:45:14Z,NQ_NDX,gex_one,29644.67,29133.45->29134.12,30063.45->30064.12,29063.45->29064.12,29563.45->29564.12,29238.45->29239.12
2026-08-27T16:46:14.939515Z,12:46:14,2026-08-27T16:46:14Z,ES_SPX,gex_zero,7750.1,7727.36->7727.77,7744.8->7748.97,,,
2026-08-27T16:46:15.242906Z,12:46:15,2026-08-27T16:46:14Z,ES_SPX,gex_full,7750.1,7727.36->7727.77,7744.8->7748.89,,7813.97->7763.97,
2026-08-27T16:46:15.884120Z,12:46:15,2026-08-27T16:46:15Z,NQ_NDX,gex_zero,29653.78,29541.59->29588.87,,,,
2026-08-27T16:46:16.122942Z,12:46:16,2026-08-27T16:46:15Z,NQ_NDX,gex_full,29653.78,,29664.12->29614.12,,29570.02->29569.12,
