source,line,utc,et,event,campaign_id,action,policy,reason,waypoint,phase,pos_before,price,evidence_kind,evidence_side,evidence_range,ts_utc,mono_us,simulated_position_quantity,live_position_quantity,active_risk_anchor,active_risk_anchor_evidence_id,root_risk_anchor,root_risk_anchor_evidence_id,armed_waypoint_id,suppress_adds_until,execution_attempt_count,max_retry,retries_remaining,execution_pause_reason,execution_paused_at,execution_accepted,execution_shadow,execution_order_id,execution_message,kind,mid_price,band_side,band_state,band_min,band_max,band_score,candidate_side,candidate_min,candidate_max,candidate_score
kahn,8517,2026-08-27T14:35:00.073626Z,10:35:00,policy_decision,es-2026-08-27-long-orr-7716-7726,SuppressAdd,no_add_zone,inside_no_add_zone,no-add-7716-7728,ProbeOpen,2,7725.375,PriceTouch,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kahn,8518,2026-08-27T14:35:00.075132Z,10:35:00,campaign_state,es-2026-08-27-long-orr-7716-7726,,,,,ProbeOpen,,,,,,2026-08-27T14:35:00.0751323Z,4643851114,2,2,"{'lower': 7712, 'upper': 7714.75}",live-ll-30-RailHeld-639234364735137021,"{'lower': 7712, 'upper': 7714.75}",live-ll-30-RailHeld-639234364735137021,,2026-08-27T14:36:30.0667161+00:00,3,3,0,,,True,False,,state-only decision,,,,,,,,,,,
kahn,8519,2026-08-27T14:35:05.328321Z,10:35:05,policy_decision,es-2026-08-27-long-orr-7716-7726,SuppressAdd,no_add_zone,inside_no_add_zone,no-add-7716-7728,ProbeOpen,2,7726.125,PriceTouch,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kahn,8520,2026-08-27T14:35:05.328885Z,10:35:05,campaign_state,es-2026-08-27-long-orr-7716-7726,,,,,ProbeOpen,,,,,,2026-08-27T14:35:05.3288857Z,4649104682,2,2,"{'lower': 7712, 'upper': 7714.75}",live-ll-30-RailHeld-639234364735137021,"{'lower': 7712, 'upper': 7714.75}",live-ll-30-RailHeld-639234364735137021,,2026-08-27T14:36:35.3271162+00:00,3,3,0,,,True,False,,state-only decision,,,,,,,,,,,
kahn,8522,2026-08-27T14:35:10.571074Z,10:35:10,policy_decision,es-2026-08-27-long-orr-7716-7726,SuppressAdd,no_add_zone,inside_no_add_zone,no-add-7716-7728,ProbeOpen,2,7726.125,PriceTouch,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kahn,8523,2026-08-27T14:35:10.571377Z,10:35:10,campaign_state,es-2026-08-27-long-orr-7716-7726,,,,,ProbeOpen,,,,,,2026-08-27T14:35:10.5713779Z,4654346994,2,2,"{'lower': 7712, 'upper': 7714.75}",live-ll-30-RailHeld-639234364735137021,"{'lower': 7712, 'upper': 7714.75}",live-ll-30-RailHeld-639234364735137021,,2026-08-27T14:36:40.5704219+00:00,3,3,0,,,True,False,,state-only decision,,,,,,,,,,,
kahn,8525,2026-08-27T14:35:14.574461Z,10:35:14,ll_transition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RailHeld,7726.5,Demand,Owned,7723.5,7724.0,11.296402235539828,,,,
kahn,8526,2026-08-27T14:35:15.578258Z,10:35:15,policy_decision,es-2026-08-27-long-orr-7716-7726,SuppressAdd,no_add_zone,inside_no_add_zone,no-add-7716-7728,ProbeOpen,2,7726.625,PriceTouch,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kahn,8527,2026-08-27T14:35:15.578612Z,10:35:15,campaign_state,es-2026-08-27-long-orr-7716-7726,,,,,ProbeOpen,,,,,,2026-08-27T14:35:15.5786125Z,4659354056,2,2,"{'lower': 7712, 'upper': 7714.75}",live-ll-30-RailHeld-639234364735137021,"{'lower': 7712, 'upper': 7714.75}",live-ll-30-RailHeld-639234364735137021,,2026-08-27T14:36:45.5751227+00:00,3,3,0,,,True,False,,state-only decision,,,,,,,,,,,
kahn,8530,2026-08-27T14:35:20.829627Z,10:35:20,policy_decision,es-2026-08-27-long-orr-7716-7726,SuppressAdd,no_add_zone,inside_no_add_zone,no-add-7716-7728,ProbeOpen,2,7725.625,PriceTouch,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kahn,8531,2026-08-27T14:35:20.830114Z,10:35:20,campaign_state,es-2026-08-27-long-orr-7716-7726,,,,,ProbeOpen,,,,,,2026-08-27T14:35:20.8301144Z,4664605378,2,2,"{'lower': 7712, 'upper': 7714.75}",live-ll-30-RailHeld-639234364735137021,"{'lower': 7712, 'upper': 7714.75}",live-ll-30-RailHeld-639234364735137021,,2026-08-27T14:36:50.8289470+00:00,3,3,0,,,True,False,,state-only decision,,,,,,,,,,,
kahn,8533,2026-08-27T14:35:25.846675Z,10:35:25,ll_transition,,,,Favor,,,,,,,,,,,,,,,,,,,,,,,,,,,CandidateDisplacementStarted,7727.0,,,,,,Demand,7724.75,7725.0,9.503281000382641
kahn,8534,2026-08-27T14:35:25.846858Z,10:35:25,ll_transition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RailTested,7727.0,Supply,Tested,7728.0,7729.75,43.4828887540185,,,,
kahn,8535,2026-08-27T14:35:25.847277Z,10:35:25,policy_decision,es-2026-08-27-long-orr-7716-7726,SuppressAdd,no_add_zone,inside_no_add_zone,no-add-7716-7728,ProbeOpen,2,7727.0,RailTested,Supply,"{'lower': 7728, 'upper': 7729.75}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kahn,8536,2026-08-27T14:35:25.848328Z,10:35:25,campaign_state,es-2026-08-27-long-orr-7716-7726,,,,,ProbeOpen,,,,,,2026-08-27T14:35:25.8483286Z,4669623512,2,2,"{'lower': 7712, 'upper': 7714.75}",live-ll-30-RailHeld-639234364735137021,"{'lower': 7712, 'upper': 7714.75}",live-ll-30-RailHeld-639234364735137021,,2026-08-27T14:36:55.8469896+00:00,3,3,0,,,True,False,,state-only decision,,,,,,,,,,,
kahn,8538,2026-08-27T14:35:31.073165Z,10:35:31,policy_decision,es-2026-08-27-long-orr-7716-7726,SuppressAdd,no_add_zone,inside_no_add_zone,no-add-7716-7728,ProbeOpen,2,7727.125,PriceTouch,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kahn,8539,2026-08-27T14:35:31.073697Z,10:35:31,campaign_state,es-2026-08-27-long-orr-7716-7726,,,,,ProbeOpen,,,,,,2026-08-27T14:35:31.0736977Z,4674848608,2,2,"{'lower': 7712, 'upper': 7714.75}",live-ll-30-RailHeld-639234364735137021,"{'lower': 7712, 'upper': 7714.75}",live-ll-30-RailHeld-639234364735137021,,2026-08-27T14:37:01.0724332+00:00,3,3,0,,,True,False,,state-only decision,,,,,,,,,,,
kahn,8540,2026-08-27T14:35:36.088269Z,10:35:36,ll_transition,,,,OWNED,,,,,,,,,,,,,,,,,,,,,,,,,,,RailOwned,7727.5,Demand,Owned,7724.75,7725.0,9.503281000382641,Demand,7724.75,7725.0,9.503281000382641
kahn,8541,2026-08-27T14:35:36.088689Z,10:35:36,policy_decision,es-2026-08-27-long-orr-7716-7726,SuppressAdd,no_add_zone,inside_no_add_zone,no-add-7716-7728,ProbeOpen,2,7727.5,RailOwned,Demand,"{'lower': 7724.75, 'upper': 7725}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kahn,8542,2026-08-27T14:35:36.095889Z,10:35:36,campaign_state,es-2026-08-27-long-orr-7716-7726,,,,,ProbeOpen,,,,,,2026-08-27T14:35:36.0958891Z,4679870640,2,2,"{'lower': 7712, 'upper': 7714.75}",live-ll-30-RailHeld-639234364735137021,"{'lower': 7712, 'upper': 7714.75}",live-ll-30-RailHeld-639234364735137021,,2026-08-27T14:37:06.0884567+00:00,3,3,0,,,True,False,,state-only decision,,,,,,,,,,,
kahn,8544,2026-08-27T14:35:41.328009Z,10:35:41,policy_decision,es-2026-08-27-long-orr-7716-7726,SuppressAdd,no_add_zone,inside_no_add_zone,no-add-7716-7728,ProbeOpen,2,7727.875,PriceTouch,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kahn,8545,2026-08-27T14:35:41.328954Z,10:35:41,campaign_state,es-2026-08-27-long-orr-7716-7726,,,,,ProbeOpen,,,,,,2026-08-27T14:35:41.3289541Z,4685103513,2,2,"{'lower': 7712, 'upper': 7714.75}",live-ll-30-RailHeld-639234364735137021,"{'lower': 7712, 'upper': 7714.75}",live-ll-30-RailHeld-639234364735137021,,2026-08-27T14:37:11.3259939+00:00,3,3,0,,,True,False,,state-only decision,,,,,,,,,,,
kahn,8548,2026-08-27T14:35:46.599734Z,10:35:46,policy_decision,es-2026-08-27-long-orr-7716-7726,SuppressAdd,no_add_zone,inside_no_add_zone,no-add-7716-7728,ProbeOpen,2,7728.375,PriceTouch,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kahn,8549,2026-08-27T14:35:46.600155Z,10:35:46,campaign_state,es-2026-08-27-long-orr-7716-7726,,,,,ProbeOpen,,,,,,2026-08-27T14:35:46.6001559Z,4690374532,2,2,"{'lower': 7712, 'upper': 7714.75}",live-ll-30-RailHeld-639234364735137021,"{'lower': 7712, 'upper': 7714.75}",live-ll-30-RailHeld-639234364735137021,,2026-08-27T14:37:16.5809201+00:00,3,3,0,,,True,False,,state-only decision,,,,,,,,,,,
kahn,8552,2026-08-27T14:35:51.827564Z,10:35:51,policy_decision,es-2026-08-27-long-orr-7716-7726,SuppressAdd,no_add_zone,inside_no_add_zone,no-add-7716-7728,ProbeOpen,2,7728.625,PriceTouch,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kahn,8553,2026-08-27T14:35:51.827873Z,10:35:51,campaign_state,es-2026-08-27-long-orr-7716-7726,,,,,ProbeOpen,,,,,,2026-08-27T14:35:51.8278733Z,4695602070,2,2,"{'lower': 7712, 'upper': 7714.75}",live-ll-30-RailHeld-639234364735137021,"{'lower': 7712, 'upper': 7714.75}",live-ll-30-RailHeld-639234364735137021,,2026-08-27T14:37:21.8220611+00:00,3,3,0,,,True,False,,state-only decision,,,,,,,,,,,
kahn,8555,2026-08-27T14:35:56.836415Z,10:35:56,policy_decision,es-2026-08-27-long-orr-7716-7726,SuppressAdd,no_add_zone,inside_no_add_zone,no-add-7716-7728,ProbeOpen,2,7728.875,PriceTouch,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kahn,8556,2026-08-27T14:35:56.836865Z,10:35:56,campaign_state,es-2026-08-27-long-orr-7716-7726,,,,,ProbeOpen,,,,,,2026-08-27T14:35:56.8368655Z,4700610890,2,2,"{'lower': 7712, 'upper': 7714.75}",live-ll-30-RailHeld-639234364735137021,"{'lower': 7712, 'upper': 7714.75}",live-ll-30-RailHeld-639234364735137021,,2026-08-27T14:37:26.8308987+00:00,3,3,0,,,True,False,,state-only decision,,,,,,,,,,,
kahn,8558,2026-08-27T14:36:02.084434Z,10:36:02,policy_decision,es-2026-08-27-long-orr-7716-7726,SuppressAdd,no_add_zone,inside_no_add_zone,no-add-7716-7728,ProbeOpen,2,7728.875,PriceTouch,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kahn,8559,2026-08-27T14:36:02.084915Z,10:36:02,campaign_state,es-2026-08-27-long-orr-7716-7726,,,,,ProbeOpen,,,,,,2026-08-27T14:36:02.0849155Z,4705858760,2,2,"{'lower': 7712, 'upper': 7714.75}",live-ll-30-RailHeld-639234364735137021,"{'lower': 7712, 'upper': 7714.75}",live-ll-30-RailHeld-639234364735137021,,2026-08-27T14:37:32.0707738+00:00,3,3,0,,,True,False,,state-only decision,,,,,,,,,,,
kahn,8561,2026-08-27T14:36:06.083602Z,10:36:06,ll_transition,,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,RailFailed,7728.75,Supply,Failed,7726.5,7727.5,33.63320772011394,,,,
kahn,8562,2026-08-27T14:36:06.084057Z,10:36:06,ll_transition,,,,NoOwner,,,,,,,,,,,,,,,,,,,,,,,,,,,GreyUpdated,7728.75,Demand,NoOwner,7707.75,7727.5,644.7785743220484,,,,
kahn,8563,2026-08-27T14:36:06.084315Z,10:36:06,ll_transition,,,,Contested,,,,,,,,,,,,,,,,,,,,,,,,,,,GreyUpdated,7728.75,Demand,Contested,7707.75,7727.5,644.7785743220484,,,,
kahn,8564,2026-08-27T14:36:07.072439Z,10:36:07,policy_decision,es-2026-08-27-long-orr-7716-7726,SuppressAdd,no_add_zone,inside_no_add_zone,no-add-7716-7728,ProbeOpen,2,7728.875,PriceTouch,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kahn,8565,2026-08-27T14:36:07.072919Z,10:36:07,campaign_state,es-2026-08-27-long-orr-7716-7726,,,,,ProbeOpen,,,,,,2026-08-27T14:36:07.0729196Z,4710846591,2,2,"{'lower': 7712, 'upper': 7714.75}",live-ll-30-RailHeld-639234364735137021,"{'lower': 7712, 'upper': 7714.75}",live-ll-30-RailHeld-639234364735137021,,2026-08-27T14:37:37.0716392+00:00,3,3,0,,,True,False,,state-only decision,,,,,,,,,,,
kahn,8567,2026-08-27T14:36:12.330431Z,10:36:12,policy_decision,es-2026-08-27-long-orr-7716-7726,SuppressAdd,no_add_zone,inside_no_add_zone,no-add-7716-7728,ProbeOpen,2,7729.125,PriceTouch,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kahn,8568,2026-08-27T14:36:12.330795Z,10:36:12,campaign_state,es-2026-08-27-long-orr-7716-7726,,,,,ProbeOpen,,,,,,2026-08-27T14:36:12.3307953Z,4716104286,2,2,"{'lower': 7712, 'upper': 7714.75}",live-ll-30-RailHeld-639234364735137021,"{'lower': 7712, 'upper': 7714.75}",live-ll-30-RailHeld-639234364735137021,,2026-08-27T14:37:42.3294015+00:00,3,3,0,,,True,False,,state-only decision,,,,,,,,,,,
kahn,8570,2026-08-27T14:36:17.580198Z,10:36:17,policy_decision,es-2026-08-27-long-orr-7716-7726,SuppressAdd,no_add_zone,inside_no_add_zone,no-add-7716-7728,ProbeOpen,2,7729.125,PriceTouch,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kahn,8571,2026-08-27T14:36:17.580556Z,10:36:17,campaign_state,es-2026-08-27-long-orr-7716-7726,,,,,ProbeOpen,,,,,,2026-08-27T14:36:17.5805562Z,4721353866,2,2,"{'lower': 7712, 'upper': 7714.75}",live-ll-30-RailHeld-639234364735137021,"{'lower': 7712, 'upper': 7714.75}",live-ll-30-RailHeld-639234364735137021,,2026-08-27T14:37:47.5788855+00:00,3,3,0,,,True,False,,state-only decision,,,,,,,,,,,
kahn,8574,2026-08-27T14:36:22.845335Z,10:36:22,ll_transition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CandidateFormed,7729.0,,,,,,Demand,7728.5,7729.0,8.0100970805708
kahn,8575,2026-08-27T14:36:22.846232Z,10:36:22,policy_decision,es-2026-08-27-long-orr-7716-7726,SuppressAdd,no_add_zone,inside_no_add_zone,no-add-7716-7728,ProbeOpen,2,7729.125,PriceTouch,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kahn,8576,2026-08-27T14:36:22.846680Z,10:36:22,campaign_state,es-2026-08-27-long-orr-7716-7726,,,,,ProbeOpen,,,,,,2026-08-27T14:36:22.8466807Z,4726619809,2,2,"{'lower': 7712, 'upper': 7714.75}",live-ll-30-RailHeld-639234364735137021,"{'lower': 7712, 'upper': 7714.75}",live-ll-30-RailHeld-639234364735137021,,2026-08-27T14:37:52.8288909+00:00,3,3,0,,,True,False,,state-only decision,,,,,,,,,,,
kahn,8579,2026-08-27T14:36:28.070586Z,10:36:28,policy_decision,es-2026-08-27-long-orr-7716-7726,SuppressAdd,no_add_zone,inside_no_add_zone,no-add-7716-7728,ProbeOpen,2,7728.875,PriceTouch,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kahn,8580,2026-08-27T14:36:28.071142Z,10:36:28,campaign_state,es-2026-08-27-long-orr-7716-7726,,,,,ProbeOpen,,,,,,2026-08-27T14:36:28.0711420Z,4731844091,2,2,"{'lower': 7712, 'upper': 7714.75}",live-ll-30-RailHeld-639234364735137021,"{'lower': 7712, 'upper': 7714.75}",live-ll-30-RailHeld-639234364735137021,,2026-08-27T14:37:58.0681310+00:00,3,3,0,,,True,False,,state-only decision,,,,,,,,,,,
kahn,8581,2026-08-27T14:36:33.071960Z,10:36:33,policy_decision,es-2026-08-27-long-orr-7716-7726,SuppressAdd,no_add_zone,inside_no_add_zone,no-add-7716-7728,ProbeOpen,2,7728.625,PriceTouch,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kahn,8582,2026-08-27T14:36:33.072718Z,10:36:33,campaign_state,es-2026-08-27-long-orr-7716-7726,,,,,ProbeOpen,,,,,,2026-08-27T14:36:33.0727185Z,4736845495,2,2,"{'lower': 7712, 'upper': 7714.75}",live-ll-30-RailHeld-639234364735137021,"{'lower': 7712, 'upper': 7714.75}",live-ll-30-RailHeld-639234364735137021,,2026-08-27T14:38:03.0693496+00:00,3,3,0,,,True,False,,state-only decision,,,,,,,,,,,
kahn,8584,2026-08-27T14:36:38.071093Z,10:36:38,policy_decision,es-2026-08-27-long-orr-7716-7726,SuppressAdd,no_add_zone,inside_no_add_zone,no-add-7716-7728,ProbeOpen,2,7728.375,PriceTouch,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kahn,8585,2026-08-27T14:36:38.071464Z,10:36:38,campaign_state,es-2026-08-27-long-orr-7716-7726,,,,,ProbeOpen,,,,,,2026-08-27T14:36:38.0714649Z,4741844070,2,2,"{'lower': 7712, 'upper': 7714.75}",live-ll-30-RailHeld-639234364735137021,"{'lower': 7712, 'upper': 7714.75}",live-ll-30-RailHeld-639234364735137021,,2026-08-27T14:38:08.0697072+00:00,3,3,0,,,True,False,,state-only decision,,,,,,,,,,,
kahn,8587,2026-08-27T14:36:43.092589Z,10:36:43,policy_decision,es-2026-08-27-long-orr-7716-7726,SuppressAdd,no_add_zone,inside_no_add_zone,no-add-7716-7728,ProbeOpen,2,7728.875,PriceTouch,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kahn,8588,2026-08-27T14:36:43.093807Z,10:36:43,campaign_state,es-2026-08-27-long-orr-7716-7726,,,,,ProbeOpen,,,,,,2026-08-27T14:36:43.0938073Z,4746866240,2,2,"{'lower': 7712, 'upper': 7714.75}",live-ll-30-RailHeld-639234364735137021,"{'lower': 7712, 'upper': 7714.75}",live-ll-30-RailHeld-639234364735137021,,2026-08-27T14:38:13.0761118+00:00,3,3,0,,,True,False,,state-only decision,,,,,,,,,,,
kahn,8590,2026-08-27T14:36:48.324617Z,10:36:48,policy_decision,es-2026-08-27-long-orr-7716-7726,SuppressAdd,no_add_zone,inside_no_add_zone,no-add-7716-7728,ProbeOpen,2,7728.875,PriceTouch,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kahn,8591,2026-08-27T14:36:48.325475Z,10:36:48,campaign_state,es-2026-08-27-long-orr-7716-7726,,,,,ProbeOpen,,,,,,2026-08-27T14:36:48.3254756Z,4752097728,2,2,"{'lower': 7712, 'upper': 7714.75}",live-ll-30-RailHeld-639234364735137021,"{'lower': 7712, 'upper': 7714.75}",live-ll-30-RailHeld-639234364735137021,,2026-08-27T14:38:18.3212507+00:00,3,3,0,,,True,False,,state-only decision,,,,,,,,,,,
kahn,8592,2026-08-27T14:36:50.821970Z,10:36:50,ll_transition,,,,Adverse,,,,,,,,,,,,,,,,,,,,,,,,,,,CandidateDisplacementStarted,7729.5,,,,,,Supply,7723.75,7727.5,56.17953272406973
kahn,8594,2026-08-27T14:36:51.845888Z,10:36:51,ll_transition,,,,inside_threshold,,,,,,,,,,,,,,,,,,,,,,,,,,,CandidateDisplacementReset,7729.25,,,,,,Supply,7723.75,7727.5,56.17953272406973
kahn,8597,2026-08-27T14:36:58.586744Z,10:36:58,ll_transition,,,,Adverse,,,,,,,,,,,,,,,,,,,,,,,,,,,CandidateDisplacementStarted,7729.5,,,,,,Supply,7723.75,7727.5,56.17953272406973
kahn,8600,2026-08-27T14:37:08.853735Z,10:37:08,ll_transition,,,,CONSUMED,,,,,,,,,,,,,,,,,,,,,,,,,,,RailOwned,7730.5,Demand,Owned,7723.75,7727.5,56.17953272406973,Supply,7723.75,7727.5,56.17953272406973
kahn,8603,2026-08-27T14:37:19.337220Z,10:37:19,ll_transition,,,,Favor,,,,,,,,,,,,,,,,,,,,,,,,,,,CandidateDisplacementStarted,7731.5,,,,,,Demand,7728.25,7729.5,25.09089757402917
kahn,8604,2026-08-27T14:37:20.350464Z,10:37:20,ll_transition,,,,inside_threshold,,,,,,,,,,,,,,,,,,,,,,,,,,,CandidateDisplacementReset,7731.25,,,,,,Demand,7728.25,7729.5,25.09089757402917
kahn,8608,2026-08-27T14:37:29.596908Z,10:37:29,ll_transition,,,,time,,,,,,,,,,,,,,,,,,,,,,,,,,,RailFailed,7730.5,Supply,Failed,7728.0,7729.75,43.4828887540185,,,,
kahn,8609,2026-08-27T14:37:29.597876Z,10:37:29,ll_transition,,,,NoOwner,,,,,,,,,,,,,,,,,,,,,,,,,,,GreyUpdated,7730.5,Demand,NoOwner,7707.75,7729.75,688.2614630760669,,,,
kahn,8610,2026-08-27T14:37:29.598001Z,10:37:29,ll_transition,,,,Contested,,,,,,,,,,,,,,,,,,,,,,,,,,,GreyUpdated,7730.5,Demand,Contested,7707.75,7729.75,688.2614630760669,,,,
kahn,8612,2026-08-27T14:37:38.835875Z,10:37:38,ll_transition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CandidateFormed,7730.75,,,,,,Supply,7730.75,7730.75,8.74790935857636
kahn,8623,2026-08-27T14:38:31.087894Z,10:38:31,ll_transition,,,,Favor,,,,,,,,,,,,,,,,,,,,,,,,,,,CandidateDisplacementStarted,7728.75,,,,,,Supply,7730.75,7730.75,8.74790935857636
kahn,8624,2026-08-27T14:38:32.325308Z,10:38:32,ll_transition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RailTested,7728.5,Demand,Tested,7723.75,7727.5,56.17953272406973,,,,
kahn,8628,2026-08-27T14:38:42.344258Z,10:38:42,ll_transition,,,,OWNED,,,,,,,,,,,,,,,,,,,,,,,,,,,RailOwned,7728.75,Supply,Owned,7730.75,7730.75,8.74790935857636,Supply,7730.75,7730.75,8.74790935857636
kahn,8633,2026-08-27T14:38:56.082788Z,10:38:56,ll_transition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CandidateFormed,7728.0,,,,,,Supply,7727.75,7728.25,10.371714936099597
kahn,8642,2026-08-27T14:39:28.330604Z,10:39:28,ll_transition,,,,Adverse,,,,,,,,,,,,,,,,,,,,,,,,,,,CandidateDisplacementStarted,7726.25,,,,,,Demand,7728.25,7729.5,25.09089757402917
kahn,8643,2026-08-27T14:39:29.337753Z,10:39:29,ll_transition,,,,inside_threshold,,,,,,,,,,,,,,,,,,,,,,,,,,,CandidateDisplacementReset,7726.5,,,,,,Demand,7728.25,7729.5,25.09089757402917
kahn,8645,2026-08-27T14:39:33.843875Z,10:39:33,ll_transition,,,,Adverse,,,,,,,,,,,,,,,,,,,,,,,,,,,CandidateDisplacementStarted,7726.0,,,,,,Demand,7728.25,7729.5,25.09089757402917
kahn,8646,2026-08-27T14:39:33.856911Z,10:39:33,ll_transition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RailTested,7726.0,Demand,Tested,7724.75,7725.0,9.503281000382641,,,,
kahn,8647,2026-08-27T14:39:35.103630Z,10:39:35,ll_transition,,,,inside_threshold,,,,,,,,,,,,,,,,,,,,,,,,,,,CandidateDisplacementReset,7726.5,,,,,,Demand,7728.25,7729.5,25.09089757402917
kahn,8649,2026-08-27T14:39:41.360930Z,10:39:41,ll_transition,,,,Adverse,,,,,,,,,,,,,,,,,,,,,,,,,,,CandidateDisplacementStarted,7725.75,,,,,,Demand,7728.25,7729.5,25.09089757402917
kahn,8650,2026-08-27T14:39:41.361054Z,10:39:41,ll_transition,,,,Favor,,,,,,,,,,,,,,,,,,,,,,,,,,,CandidateDisplacementStarted,7725.75,,,,,,Supply,7727.75,7728.25,13.110179854026775
kahn,8653,2026-08-27T14:39:51.597518Z,10:39:51,ll_transition,,,,CONSUMED,,,,,,,,,,,,,,,,,,,,,,,,,,,RailOwned,7725.0,Supply,Owned,7728.25,7729.5,25.09089757402917,Demand,7728.25,7729.5,25.09089757402917
kahn,8654,2026-08-27T14:39:51.597711Z,10:39:51,ll_transition,,,,OWNED,,,,,,,,,,,,,,,,,,,,,,,,,,,RailOwned,7725.0,Supply,Owned,7727.75,7728.25,13.110179854026775,Supply,7727.75,7728.25,13.110179854026775
kahn,8655,2026-08-27T14:39:51.597761Z,10:39:51,ll_transition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RailTested,7725.0,Demand,Tested,7723.5,7724.0,11.296402235539828,,,,
kahn,8665,2026-08-27T14:40:23.843006Z,10:40:23,ll_transition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CandidateFormed,7726.0,,,,,,Supply,7725.75,7726.5,8.99821541527443
kahn,8667,2026-08-27T14:40:27.578459Z,10:40:27,ll_transition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RailHeld,7726.5,Demand,Owned,7723.5,7724.0,11.296402235539828,,,,
kahn,8669,2026-08-27T14:40:29.834608Z,10:40:29,ll_transition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RailTested,7726.75,Supply,Tested,7727.75,7728.25,13.110179854026775,,,,
kahn,8683,2026-08-27T14:41:31.093061Z,10:41:31,ll_transition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RailTested,7727.25,Supply,Tested,7728.25,7729.5,25.09089757402917,,,,
kahn,8689,2026-08-27T14:41:48.084985Z,10:41:48,ll_transition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RailHeld,7725.75,Supply,Owned,7728.25,7729.5,25.09089757402917,,,,
kahn,8691,2026-08-27T14:41:49.338107Z,10:41:49,ll_transition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RailHeld,7725.25,Supply,Owned,7727.75,7728.25,13.110179854026775,,,,
kahn,8696,2026-08-27T14:42:02.841878Z,10:42:02,ll_transition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RailTested,7726.75,Supply,Tested,7727.75,7728.25,13.110179854026775,,,,
kahn,8698,2026-08-27T14:42:05.340816Z,10:42:05,ll_transition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RailTested,7727.25,Supply,Tested,7728.25,7729.5,25.09089757402917,,,,
kahn,8701,2026-08-27T14:42:14.593880Z,10:42:14,ll_transition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RailHeld,7727.5,Demand,Owned,7724.75,7725.0,9.503281000382641,,,,
kahn,8705,2026-08-27T14:42:25.337578Z,10:42:25,ll_transition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CandidateFormed,7727.75,,,,,,Supply,7727.5,7727.75,8.161568684483388
kahn,8728,2026-08-27T14:44:12.593384Z,10:44:12,ll_transition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RailTested,7726.0,Demand,Tested,7724.75,7725.0,9.503281000382641,,,,
kahn,8730,2026-08-27T14:44:16.347744Z,10:44:16,ll_transition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RailHeld,7725.75,Supply,Owned,7728.25,7729.5,25.09089757402917,,,,
kahn,8731,2026-08-27T14:44:17.599786Z,10:44:17,ll_transition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CandidateFormed,7725.75,,,,,,Demand,7725.75,7725.75,8.242948737384763
kahn,8736,2026-08-27T14:44:41.348648Z,10:44:41,ll_transition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RailTested,7727.25,Supply,Tested,7728.25,7729.5,25.09089757402917,,,,
