cluster_id,symbol,ticker,field,side_hint,start_et,end_et,bars,level_first,level_last,level_min,level_max,level_stability_points,touch_min_distance,price_high,price_low,close_last,volume_pct_median,volume_pct_max,delta_sum,sum_gex_vol_first,sum_gex_vol_last,sum_gex_vol_change,response_15m,extension_15m,response_30m,extension_30m,ll_near,policy_near,15m_future_high,15m_future_low,15m_future_close,15m_up_from_level,15m_down_from_level,15m_close_from_level,30m_future_high,30m_future_low,30m_future_close,30m_up_from_level,30m_down_from_level,30m_close_from_level,research_class
43,NQ,NQ_NDX,call_wall,upper,12:01:00,12:07:00,6,29613.42,29613.42,29613.42,29613.42,0.0,0.0,29623.75,29596.75,29599.0,0.3974358974358974,0.7025641025641025,8.0,12889.493,15165.782,2276.288999999999,43.419999999998254,-6.669999999998254,43.419999999998254,20.580000000001746,,,29606.75,29570.0,29579.0,-6.669999999998254,43.419999999998254,-34.419999999998254,29634.0,29570.0,29633.0,20.580000000001746,43.419999999998254,19.580000000001746,responsive_terminal_candidate
81,NQ,NQ_NDX,zero_gamma,lower,12:21:00,12:21:00,1,29565.46,29565.46,29565.46,29565.46,0.0,4.540000000000873,29586.5,29570.0,29575.0,0.7384615384615385,0.7384615384615385,-166.0,12166.838,12166.838,,56.04000000000087,-6.790000000000873,94.04000000000087,-6.790000000000873,,,29621.5,29572.25,29621.25,56.04000000000087,-6.790000000000873,55.79000000000087,29659.5,29572.25,29644.5,94.04000000000087,-6.790000000000873,79.04000000000087,responsive_terminal_candidate
45,NQ,NQ_NDX,call_wall,upper,12:45:00,12:45:00,1,29664.12,29664.12,29664.12,29664.12,0.0,4.619999999998981,29659.5,29644.75,29657.75,0.7615384615384615,0.7615384615384615,229.0,24176.641,24176.641,,27.11999999999898,-5.869999999998981,27.11999999999898,11.880000000001019,12:47:28 RailOwned Supply 29650.75-29654.75; 12:48:37 RailTested Supply 29650.75-29654.75; 12:48:43 RailHeld Supply 29650.75-29654.75; 12:48:52 RailTested Supply 29650.75-29654.75,,29658.25,29637.0,29652.5,-5.869999999998981,27.11999999999898,-11.619999999998981,29676.0,29637.0,29669.75,11.880000000001019,27.11999999999898,5.630000000001019,responsive_terminal_candidate
46,NQ,NQ_NDX,call_wall,upper,13:01:00,13:25:00,23,29665.43,29665.63,29665.43,29665.63,0.2000000000007276,0.0,29678.5,29649.0,29658.5,0.18717948717948718,0.7666666666666667,485.0,25703.032,31160.785,5457.753000000001,34.18000000000029,-6.430000000000291,55.43000000000029,-6.430000000000291,13:06:10 RailOwned Supply 29661.25-29665.5; 13:06:17 RailOwned Supply 29658.25-29665; 13:08:06 RailTested Supply 29658.25-29665; 13:08:27 RailTested Supply 29661.25-29665.5,,29659.0,29631.25,29639.0,-6.430000000000291,34.18000000000029,-26.43000000000029,29659.0,29610.0,29620.75,-6.430000000000291,55.43000000000029,-44.68000000000029,responsive_terminal_candidate
83,NQ,NQ_NDX,zero_gamma,upper,14:01:00,14:01:00,1,29589.4,29589.4,29589.4,29589.4,0.0,0.0,29615.5,29583.0,29587.0,0.8794871794871795,0.8794871794871795,-301.0,15599.176,15599.176,,27.650000000001455,2.349999999998545,62.900000000001455,2.349999999998545,14:04:51 RailOwned Supply 29581.5-29583; 14:05:15 RailTested Supply 29581.5-29583; 14:06:07 RailFailed Supply 29581.5-29583; 14:07:48 RailOwned Supply 29585-29589.75,,29591.75,29561.75,29569.5,2.349999999998545,27.650000000001455,-19.900000000001455,29591.75,29526.5,29555.75,2.349999999998545,62.900000000001455,-33.650000000001455,responsive_terminal_candidate
60,NQ,NQ_NDX,oi_call_wall,upper,14:04:00,14:05:00,2,29572.81,29572.81,29572.81,29572.81,0.0,0.4399999999986903,29590.0,29573.25,29585.75,0.6012820512820513,0.6051282051282051,120.0,3140.993,3140.993,0.0,11.06000000000131,18.93999999999869,46.31000000000131,18.93999999999869,14:04:51 RailOwned Supply 29581.5-29583; 14:05:15 RailTested Supply 29581.5-29583; 14:06:07 RailFailed Supply 29581.5-29583; 14:09:21 RailOwned Supply 29580-29580.5,,29591.75,29561.75,29579.25,18.93999999999869,11.06000000000131,6.43999999999869,29591.75,29526.5,29551.0,18.93999999999869,46.31000000000131,-21.81000000000131,responsive_terminal_candidate
85,NQ,NQ_NDX,zero_gamma,upper,14:04:00,14:06:00,3,29585.79,29585.34,29585.34,29585.79,0.4500000000007276,0.0,29591.75,29573.25,29589.0,0.5974358974358974,0.6051282051282051,182.0,3140.993,2888.489,-252.5039999999999,24.040000000000873,4.459999999999127,59.29000000000087,4.459999999999127,14:04:51 RailOwned Supply 29581.5-29583; 14:05:15 RailTested Supply 29581.5-29583; 14:06:07 RailFailed Supply 29581.5-29583; 14:07:48 RailOwned Supply 29585-29589.75,,29590.25,29561.75,29579.75,4.459999999999127,24.040000000000873,-6.040000000000873,29590.25,29526.5,29557.25,4.459999999999127,59.29000000000087,-28.540000000000873,responsive_terminal_candidate
87,NQ,NQ_NDX,zero_gamma,upper,14:08:00,14:08:00,1,29585.34,29585.34,29585.34,29585.34,0.0,0.0,29586.0,29579.25,29583.75,0.02564102564102564,0.02564102564102564,14.0,4402.134,4402.134,,23.590000000000146,4.4099999999998545,58.840000000000146,4.4099999999998545,14:06:07 RailFailed Supply 29581.5-29583; 14:07:48 RailOwned Supply 29585-29589.75; 14:07:55 RailTested Supply 29585-29589.75; 14:08:11 RailHeld Supply 29585-29589.75,,29589.75,29561.75,29565.5,4.4099999999998545,23.590000000000146,-19.840000000000146,29589.75,29526.5,29569.5,4.4099999999998545,58.840000000000146,-15.840000000000146,responsive_terminal_candidate
61,NQ,NQ_NDX,oi_call_wall,upper,14:09:00,14:25:00,16,29572.81,29570.96,29570.96,29572.81,1.8500000000021828,0.0,29589.75,29553.0,29555.25,0.40384615384615385,0.7512820512820513,-351.0,3822.669,-3734.993,-7557.662,44.45999999999913,8.540000000000873,44.45999999999913,11.290000000000873,14:09:21 RailOwned Supply 29580-29580.5; 14:09:35 RailTested Supply 29580-29580.5; 14:10:44 RailHeld Supply 29580-29580.5; 14:11:07 RailTested Supply 29580-29580.5,,29579.5,29526.5,29577.5,8.540000000000873,44.45999999999913,6.540000000000873,29582.25,29526.5,29556.25,11.290000000000873,44.45999999999913,-14.709999999999127,responsive_terminal_candidate
89,NQ,NQ_NDX,zero_gamma,upper,14:12:00,14:12:00,1,29589.0,29589.0,29589.0,29589.0,0.0,4.5,29584.5,29570.25,29577.25,0.5,0.5,-80.0,2111.387,2111.387,,54.25,0.75,62.5,0.75,14:10:20 RailTested Supply 29585-29589.75; 14:10:22 RailHeld Supply 29585-29589.75; 14:10:44 RailHeld Supply 29580-29580.5; 14:11:07 RailTested Supply 29580-29580.5,,29589.75,29534.75,29535.5,0.75,54.25,-53.5,29589.75,29526.5,29570.75,0.75,62.5,-18.25,responsive_terminal_candidate
90,NQ,NQ_NDX,zero_gamma,upper,14:13:00,14:15:00,2,29576.06,29574.21,29574.21,29576.06,1.8500000000021828,0.0,29584.5,29567.25,29575.0,0.5615384615384615,0.5923076923076923,-69.0,623.445,-879.247,-1502.692,48.63500000000204,14.614999999997963,48.63500000000204,14.614999999997963,14:11:07 RailTested Supply 29580-29580.5; 14:11:15 RailHeld Supply 29580-29580.5; 14:11:20 RailTested Supply 29580-29580.5; 14:11:31 RailTested Supply 29585-29589.75,,29589.75,29526.5,29547.25,14.614999999997963,48.63500000000204,-27.885000000002037,29589.75,29526.5,29569.25,14.614999999997963,48.63500000000204,-5.885000000002037,responsive_terminal_candidate
91,NQ,NQ_NDX,zero_gamma,upper,14:18:00,14:18:00,1,29587.55,29587.55,29587.55,29587.55,0.0,3.0499999999992724,29584.5,29572.5,29583.25,0.2948717948717949,0.2948717948717949,100.0,-1513.476,-1513.476,,61.04999999999927,2.2000000000007276,61.04999999999927,2.2000000000007276,14:16:30 RailOwned Supply 29574-29578.25; 14:17:14 RailTested Supply 29574-29578.25; 14:17:15 RailHeld Supply 29574-29578.25; 14:17:54 RailTested Supply 29574-29578.25,,29589.75,29526.5,29546.25,2.2000000000007276,61.04999999999927,-41.29999999999927,29589.75,29526.5,29573.5,2.2000000000007276,61.04999999999927,-14.049999999999272,responsive_terminal_candidate
62,NQ,NQ_NDX,oi_call_wall,upper,14:32:00,14:33:00,2,29571.08,29571.08,29571.08,29571.08,0.0,0.0,29571.5,29545.75,29546.25,0.7141025641025641,0.7717948717948718,61.0,-13475.113,-7656.169,5818.9439999999995,28.080000000001746,11.169999999998254,28.080000000001746,11.169999999998254,14:32:35 RailOwned Demand 29561.75-29562.5; 14:32:52 RailTested Supply 29570.5-29572; 14:32:58 RailHeld Supply 29570.5-29572; 14:33:21 RailTested Demand 29561.75-29562.5,,29582.25,29543.0,29573.5,11.169999999998254,28.080000000001746,2.4199999999982538,29582.25,29543.0,29577.5,11.169999999998254,28.080000000001746,6.419999999998254,responsive_terminal_candidate
93,NQ,NQ_NDX,zero_gamma,upper,14:32:00,14:32:00,1,29575.2,29575.2,29575.2,29575.2,0.0,3.7000000000007276,29571.5,29554.5,29566.25,0.7717948717948718,0.7717948717948718,191.0,-13475.113,-13475.113,,32.20000000000073,6.049999999999272,32.20000000000073,7.049999999999272,14:32:52 RailTested Supply 29570.5-29572; 14:32:58 RailHeld Supply 29570.5-29572; 14:33:48 RailOwned Supply 29566.25-29567; 14:38:26 RailTested Supply 29566.25-29567,,29581.25,29543.0,29578.5,6.049999999999272,32.20000000000073,3.2999999999992724,29582.25,29543.0,29569.5,7.049999999999272,32.20000000000073,-5.700000000000728,responsive_terminal_candidate
95,NQ,NQ_NDX,zero_gamma,upper,14:41:00,14:41:00,1,29584.06,29584.06,29584.06,29584.06,0.0,2.8100000000013097,29581.25,29568.5,29568.5,0.4358974358974359,0.4358974358974359,6.0,906.337,906.337,,39.31000000000131,-1.8100000000013097,39.31000000000131,19.93999999999869,14:39:49 RailTested Supply 29576.25-29580.25; 14:39:58 RailTested Supply 29580-29581; 14:40:00 RailHeld Supply 29580-29581; 14:40:11 RailHeld Supply 29576.25-29580.25,,29582.25,29544.75,29555.5,-1.8100000000013097,39.31000000000131,-28.56000000000131,29604.0,29544.75,29595.75,19.93999999999869,39.31000000000131,11.68999999999869,responsive_terminal_candidate
98,NQ,NQ_NDX,zero_gamma,lower,15:00:00,15:00:00,1,29570.05,29570.05,29570.05,29570.05,0.0,0.0,29581.75,29567.0,29578.25,0.441025641025641,0.441025641025641,46.0,-1019.925,-1019.925,,36.70000000000073,1.7999999999992724,42.95000000000073,1.7999999999992724,14:58:02 RailOwned Demand 29558.25-29560.25; 14:58:12 RailFailed Supply 29559.5-29561.25; 14:58:42 RailTested Supply 29568.25-29578.5; 14:58:54 RailTested Supply 29576.25-29580.25,,29606.75,29568.25,29604.75,36.70000000000073,1.7999999999992724,34.70000000000073,29613.0,29568.25,29603.75,42.95000000000073,1.7999999999992724,33.70000000000073,responsive_terminal_candidate
100,NQ,NQ_NDX,zero_gamma,lower,15:06:00,15:06:00,1,29569.55,29569.55,29569.55,29569.55,0.0,3.2000000000007276,29589.25,29572.75,29587.25,0.382051282051282,0.382051282051282,5.0,7523.398,7523.398,,41.70000000000073,-2.7000000000007276,60.20000000000073,-2.7000000000007276,15:04:13 RailFailed Supply 29574-29578; 15:04:19 RailFailed Supply 29576.25-29580.25; 15:04:19 RailFailed Supply 29568.25-29578.5; 15:04:19 RailFailed Supply 29574.5-29579.25,,29611.25,29572.25,29604.5,41.70000000000073,-2.7000000000007276,34.95000000000073,29629.75,29572.25,29624.5,60.20000000000073,-2.7000000000007276,54.95000000000073,responsive_terminal_candidate
101,NQ,NQ_NDX,zero_gamma,lower,15:07:00,15:07:00,1,29583.54,29583.54,29583.54,29583.54,0.0,1.7099999999991269,29594.75,29585.25,29587.0,0.6692307692307692,0.6692307692307692,-40.0,8564.496,8564.496,,27.959999999999127,11.290000000000873,47.20999999999913,11.290000000000873,15:05:13 RailFailed Supply 29585-29589.75; 15:05:34 RailOwned Supply 29588.25-29593; 15:06:19 RailTested Demand 29573.5-29574.25; 15:06:20 RailHeld Demand 29573.5-29574.25,,29611.5,29572.25,29609.0,27.959999999999127,11.290000000000873,25.459999999999127,29630.75,29572.25,29629.5,47.20999999999913,11.290000000000873,45.95999999999913,responsive_terminal_candidate
102,NQ,NQ_NDX,zero_gamma,lower,15:08:00,15:08:00,1,29568.17,29568.17,29568.17,29568.17,0.0,4.080000000001746,29589.0,29572.25,29585.25,0.40512820512820513,0.40512820512820513,-12.0,12775.219,12775.219,,44.080000000001746,-17.330000000001746,62.580000000001746,-17.330000000001746,15:06:19 RailTested Demand 29573.5-29574.25; 15:06:20 RailHeld Demand 29573.5-29574.25; 15:08:24 RailTested Demand 29573.5-29574.25; 15:08:28 RailTested Demand 29572.5-29573,,29612.25,29585.5,29608.0,44.080000000001746,-17.330000000001746,39.830000000001746,29630.75,29585.5,29627.5,62.580000000001746,-17.330000000001746,59.330000000001746,responsive_terminal_candidate
103,NQ,NQ_NDX,zero_gamma,lower,15:09:00,15:09:00,1,29584.38,29584.38,29584.38,29584.38,0.0,1.1199999999989814,29594.75,29585.5,29591.0,0.19743589743589743,0.19743589743589743,10.0,6909.536,6909.536,,27.86999999999898,-5.619999999998981,47.36999999999898,-5.619999999998981,15:08:05 RailHeld Supply 29588.25-29593; 15:08:15 RailOwned Supply 29588.5-29591.75; 15:09:03 RailTested Supply 29588.25-29593; 15:09:03 RailTested Supply 29588.5-29591.75,,29612.25,29590.0,29603.75,27.86999999999898,-5.619999999998981,19.36999999999898,29631.75,29590.0,29628.75,47.36999999999898,-5.619999999998981,44.36999999999898,responsive_terminal_candidate
