case_id,time,action,band_id,side,source,family,range,current_price,score,flow_source,flow_grade,replenish,paid_share,root_cushion_points,onside,runway_points,path_consumed_pct,stack_depth,stack_direct,stack_lean,stack_replenished,stack_score,stack_recent,renewal_kind,same_side_reestablish_recent,opposing_fail_count_3m,opposing_fail_score_3m,opposing_fail_recent,opposing_weak_contact_count_3m,opposing_weak_contact_recent,future_mfe,future_mae,future_target_time,call
es_20260827_1130_long_7728,11:40:17,HOLD,19,demand,demand_lean,same_side_lean,727.50-728.50,7731.0,8.91,latest_test,replenished,1.8,0.0,0.0,True,12.0,20.0,5,3,2,4,209.91,22:direct_consumption:TEST:7726.5-7734.75;25:direct_consumption:TEST:7729.25-7733.25;17:same_side_lean:TEST:7723-7731;18:direct_consumption:TEST:7725.75-7730.75;19:same_side_lean:HOLD:7727.5-7728.5,held_after_test,,0,0,,0,,18.75,5.75,12:34:28,watch_stack_before_root_cushion
es_20260827_1130_long_7728,11:41:36,HOLD,18,demand,supply_consumed,direct_consumption,725.75-730.75,7733.25,26.284,event_forward,depleted,0.865,0.0,5.25,True,9.75,35.0,5,3,2,3,209.91,22:direct_consumption:TEST:7726.5-7734.75;25:direct_consumption:TEST:7729.25-7733.25;17:same_side_lean:TEST:7723-7731;19:same_side_lean:HOLD:7727.5-7728.5;18:direct_consumption:HOLD:7725.75-7730.75,none,,0,0,,0,,16.5,8.0,12:34:28,reject_depleted_contact
es_20260827_1130_long_7728,11:41:37,HOLD,17,demand,demand_lean,same_side_lean,723-731,7733.75,38.363,event_forward,depleted,1.006,0.0,5.25,True,9.25,38.3,5,3,2,2,209.91,22:direct_consumption:TEST:7726.5-7734.75;25:direct_consumption:TEST:7729.25-7733.25;19:same_side_lean:HOLD:7727.5-7728.5;18:direct_consumption:HOLD:7725.75-7730.75;17:same_side_lean:HOLD:7723-7731,none,,0,0,,0,,16.0,8.5,12:34:28,reject_depleted_contact
es_20260827_1130_long_7728,11:42:26,TEST,17,demand,demand_lean,same_side_lean,723-731,7732.0,38.363,latest_test,depleted,0.864,0.291,7.0,True,11.0,26.7,5,3,2,2,209.91,22:direct_consumption:TEST:7726.5-7734.75;25:direct_consumption:TEST:7729.25-7733.25;19:same_side_lean:HOLD:7727.5-7728.5;18:direct_consumption:HOLD:7725.75-7730.75;17:same_side_lean:TEST:7723-7731,opposition_depleted,,0,0,,1,11:41:42 735.25-737,17.75,6.75,12:34:28,watch_contact
es_20260827_1130_long_7728,11:42:31,TEST,18,demand,supply_consumed,direct_consumption,725.75-730.75,7731.75,26.284,latest_test,depleted,0.889,0.286,7.0,True,11.25,25.0,5,3,2,2,209.91,22:direct_consumption:TEST:7726.5-7734.75;25:direct_consumption:TEST:7729.25-7733.25;19:same_side_lean:HOLD:7727.5-7728.5;17:same_side_lean:TEST:7723-7731;18:direct_consumption:TEST:7725.75-7730.75,opposition_depleted,,0,0,,1,11:41:42 735.25-737,18.0,6.5,12:34:28,watch_contact
es_20260827_1130_long_7728,11:43:20,TEST,19,demand,demand_lean,same_side_lean,727.50-728.50,7729.5,8.91,latest_test,depleted,0.956,0.207,7.0,True,13.5,10.0,5,3,2,1,209.91,22:direct_consumption:TEST:7726.5-7734.75;25:direct_consumption:TEST:7729.25-7733.25;17:same_side_lean:TEST:7723-7731;18:direct_consumption:TEST:7725.75-7730.75;19:same_side_lean:TEST:7727.5-7728.5,opposition_depleted,,0,0,,1,11:41:42 735.25-737,20.25,4.25,12:34:28,watch_contact
es_20260827_1130_long_7728,11:43:22,TEST,20,demand,supply_consumed,direct_consumption,726.25-728,7729.0,24.574,latest_test,depleted,1.002,0.18,7.0,True,14.0,6.7,6,4,2,1,234.49,25:direct_consumption:TEST:7729.25-7733.25;17:same_side_lean:TEST:7723-7731;18:direct_consumption:TEST:7725.75-7730.75;19:same_side_lean:TEST:7727.5-7728.5;20:direct_consumption:TEST:7726.25-7728,opposition_depleted,,0,0,,1,11:41:42 735.25-737,20.75,3.75,12:34:28,watch_contact
es_20260827_1130_long_7728,11:44:02,TEST,23,demand,demand_lean,same_side_lean,725.75-727.75,7728.75,8.076,latest_test,depleted,0.997,0.152,7.0,True,14.25,5.0,7,4,3,1,242.56,17:same_side_lean:TEST:7723-7731;18:direct_consumption:TEST:7725.75-7730.75;19:same_side_lean:TEST:7727.5-7728.5;20:direct_consumption:TEST:7726.25-7728;23:same_side_lean:TEST:7725.75-7727.75,opposition_depleted,,0,0,,1,11:41:42 735.25-737,21.0,3.5,12:34:28,watch_contact
es_20260827_1130_long_7728,11:44:03,TEST,16,demand,supply_consumed,direct_consumption,724.50-727,7727.5,30.805,latest_test,replenished,1.309,0.0,7.0,False,15.5,0.0,8,5,3,2,273.37,18:direct_consumption:TEST:7725.75-7730.75;19:same_side_lean:TEST:7727.5-7728.5;20:direct_consumption:TEST:7726.25-7728;23:same_side_lean:TEST:7725.75-7727.75;16:direct_consumption:TEST:7724.5-7727,opposition_depleted,,0,0,,1,11:41:42 735.25-737,22.25,2.25,12:34:28,watch_contact
es_20260827_1130_long_7728,11:44:03,TEST,21,demand,demand_lean,same_side_lean,725-727.50,7727.5,17.58,latest_test,replenished,1.013,0.134,7.0,False,15.5,0.0,9,5,4,3,290.95,19:same_side_lean:TEST:7727.5-7728.5;20:direct_consumption:TEST:7726.25-7728;23:same_side_lean:TEST:7725.75-7727.75;16:direct_consumption:TEST:7724.5-7727;21:same_side_lean:TEST:7725-7727.5,opposition_depleted,,0,0,,1,11:41:42 735.25-737,22.25,2.25,12:34:28,watch_contact
es_20260827_1130_long_7728,11:44:14,FAIL,25,demand,supply_consumed,direct_consumption,729.25-733.25,7728.0,33.339,event_forward,no-flow,,,7.0,True,15.0,0.0,8,4,4,2,257.61,19:same_side_lean:TEST:7727.5-7728.5;20:direct_consumption:TEST:7726.25-7728;23:same_side_lean:TEST:7725.75-7727.75;16:direct_consumption:TEST:7724.5-7727;21:same_side_lean:TEST:7725-7727.5,reestablished_after_same_side_fail,11:44:14 729.25-733.25,0,0,,1,11:41:42 735.25-737,21.75,2.75,12:34:28,watch_contact
es_20260827_1130_long_7728,11:44:14,FAIL,24,demand,demand_lean,same_side_lean,729.25-736.75,7728.0,109.229,event_forward,no-flow,,,7.0,True,15.0,0.0,8,4,4,2,257.61,19:same_side_lean:TEST:7727.5-7728.5;20:direct_consumption:TEST:7726.25-7728;23:same_side_lean:TEST:7725.75-7727.75;16:direct_consumption:TEST:7724.5-7727;21:same_side_lean:TEST:7725-7727.5,reestablished_after_same_side_fail,"11:44:14 729.25-733.25,11:44:14 729.25-736.75",0,0,,1,11:41:42 735.25-737,21.75,2.75,12:34:28,watch_contact
es_20260827_1130_long_7728,11:45:04,TEST,11,demand,supply_consumed,direct_consumption,723.50-725.75,7726.5,31.156,latest_test,replenished,1.06,0.239,7.0,False,16.5,0.0,9,5,4,3,288.76,20:direct_consumption:TEST:7726.25-7728;23:same_side_lean:TEST:7725.75-7727.75;16:direct_consumption:TEST:7724.5-7727;21:same_side_lean:TEST:7725-7727.5;11:direct_consumption:TEST:7723.5-7725.75,none,,0,0,,0,,23.25,1.25,12:34:28,watch_contact
es_20260827_1130_long_7728,11:45:27,TEST,10,demand,demand_lean,same_side_lean,719-725,7726.0,45.512,latest_test,replenished,1.608,0.0,7.0,False,17.0,0.0,10,5,5,4,334.28,23:same_side_lean:TEST:7725.75-7727.75;16:direct_consumption:TEST:7724.5-7727;21:same_side_lean:TEST:7725-7727.5;11:direct_consumption:TEST:7723.5-7725.75;10:same_side_lean:TEST:7719-7725,none,,0,0,,0,,23.75,0.75,12:34:28,watch_contact
es_20260827_1130_long_7728,11:45:30,FAIL,19,demand,demand_lean,same_side_lean,727.50-728.50,7725.25,8.91,latest_test,depleted,0.956,0.207,7.0,False,17.75,0.0,9,5,4,4,325.37,23:same_side_lean:TEST:7725.75-7727.75;16:direct_consumption:TEST:7724.5-7727;21:same_side_lean:TEST:7725-7727.5;11:direct_consumption:TEST:7723.5-7725.75;10:same_side_lean:TEST:7719-7725,reestablished_after_same_side_fail,"11:44:14 729.25-733.25,11:44:14 729.25-736.75,11:45:30 727.50-728.50",0,0,,0,,24.5,0.0,12:34:28,watch_contact
es_20260827_1130_long_7728,11:47:02,HOLD,10,demand,demand_lean,same_side_lean,719-725,7727.5,45.512,latest_test,replenished,1.608,0.0,7.0,False,15.5,0.0,9,5,4,4,325.37,23:same_side_lean:TEST:7725.75-7727.75;16:direct_consumption:TEST:7724.5-7727;21:same_side_lean:TEST:7725-7727.5;11:direct_consumption:TEST:7723.5-7725.75;10:same_side_lean:HOLD:7719-7725,held_after_test,,0,0,,0,,22.25,1.25,12:34:28,holdroot_no_add_root_not_onside
es_20260827_1130_long_7728,11:47:42,HOLD,11,demand,supply_consumed,direct_consumption,723.50-725.75,7728.25,31.156,latest_test,replenished,1.06,0.239,7.0,True,14.75,1.7,9,5,4,4,325.37,23:same_side_lean:TEST:7725.75-7727.75;16:direct_consumption:TEST:7724.5-7727;21:same_side_lean:TEST:7725-7727.5;10:same_side_lean:HOLD:7719-7725;11:direct_consumption:HOLD:7723.5-7725.75,reestablished_after_same_side_fail,11:45:30 727.50-728.50,0,0,,0,,21.5,2.0,12:34:28,sponsor_stack_add
es_20260827_1130_long_7728,11:48:30,TEST,11,demand,supply_consumed,direct_consumption,723.50-725.75,7726.5,31.156,latest_test,replenished,1.102,0.0,7.0,False,16.5,0.0,8,4,4,4,222.35,23:same_side_lean:TEST:7725.75-7727.75;16:direct_consumption:TEST:7724.5-7727;21:same_side_lean:TEST:7725-7727.5;10:same_side_lean:HOLD:7719-7725;11:direct_consumption:TEST:7723.5-7725.75,reestablished_after_same_side_fail,11:45:30 727.50-728.50,0,0,,0,,23.25,0.25,12:34:28,watch_contact
es_20260827_1130_long_7728,11:49:50,HOLD,11,demand,supply_consumed,direct_consumption,723.50-725.75,7728.25,31.156,latest_test,replenished,1.102,0.0,7.0,True,14.75,1.7,8,4,4,4,222.35,23:same_side_lean:TEST:7725.75-7727.75;16:direct_consumption:TEST:7724.5-7727;21:same_side_lean:TEST:7725-7727.5;10:same_side_lean:HOLD:7719-7725;11:direct_consumption:HOLD:7723.5-7725.75,held_after_test,,0,0,,0,,21.5,0.5,12:34:28,stack_watch_retest_only
es_20260827_1130_long_7728,11:50:21,HOLD,16,demand,supply_consumed,direct_consumption,724.50-727,7729.75,30.805,event_forward,depleted,0.818,0.0,7.0,True,13.25,11.7,8,4,4,3,222.35,23:same_side_lean:TEST:7725.75-7727.75;21:same_side_lean:TEST:7725-7727.5;10:same_side_lean:HOLD:7719-7725;11:direct_consumption:HOLD:7723.5-7725.75;16:direct_consumption:HOLD:7724.5-7727,opposition_depleted,,0,0,,1,11:50:21 730.50-736.25,20.0,0.25,12:34:28,reject_depleted_contact
es_20260827_1130_long_7728,11:50:24,HOLD,21,demand,demand_lean,same_side_lean,725-727.50,7730.0,17.58,event_forward,depleted,0.79,0.0,7.0,True,13.0,13.3,8,4,4,2,222.35,23:same_side_lean:TEST:7725.75-7727.75;10:same_side_lean:HOLD:7719-7725;11:direct_consumption:HOLD:7723.5-7725.75;16:direct_consumption:HOLD:7724.5-7727;21:same_side_lean:HOLD:7725-7727.5,opposition_depleted,,0,0,,2,"11:50:21 730.50-736.25,11:50:25 731.25-734.50",19.75,0.0,12:34:28,reject_depleted_contact
es_20260827_1130_long_7728,11:50:25,HOLD,23,demand,demand_lean,same_side_lean,725.75-727.75,7730.25,8.076,event_forward,depleted,0.771,0.0,7.0,True,12.75,15.0,8,4,4,2,222.35,10:same_side_lean:HOLD:7719-7725;11:direct_consumption:HOLD:7723.5-7725.75;16:direct_consumption:HOLD:7724.5-7727;21:same_side_lean:HOLD:7725-7727.5;23:same_side_lean:HOLD:7725.75-7727.75,opposition_depleted,,0,0,,2,"11:50:21 730.50-736.25,11:50:25 731.25-734.50",19.5,0.0,12:34:28,reject_depleted_contact
es_20260827_1130_long_7728,11:50:27,HOLD,20,demand,supply_consumed,direct_consumption,726.25-728,7730.5,24.574,event_forward,depleted,0.788,0.0,7.0,True,12.5,16.7,8,4,4,2,222.35,11:direct_consumption:HOLD:7723.5-7725.75;16:direct_consumption:HOLD:7724.5-7727;21:same_side_lean:HOLD:7725-7727.5;23:same_side_lean:HOLD:7725.75-7727.75;20:direct_consumption:HOLD:7726.25-7728,opposition_depleted,,0,0,,2,"11:50:21 730.50-736.25,11:50:25 731.25-734.50",19.25,0.0,12:34:28,reject_depleted_contact
es_20260827_1130_long_7728,11:50:30,OWNED,42,demand,demand_lean,same_side_lean,726.50-727.25,7731.0,10.823,event_forward,depleted,0.768,0.0,7.0,True,12.0,20.0,9,4,5,2,233.17,16:direct_consumption:HOLD:7724.5-7727;21:same_side_lean:HOLD:7725-7727.5;23:same_side_lean:HOLD:7725.75-7727.75;20:direct_consumption:HOLD:7726.25-7728;42:same_side_lean:OWNED:7726.5-7727.25,opposition_depleted,,0,0,,2,"11:50:21 730.50-736.25,11:50:25 731.25-734.50",18.75,0.25,12:34:28,reject_depleted_contact
es_20260827_1130_long_7728,11:51:32,HOLD,18,demand,supply_consumed,direct_consumption,725.75-730.75,7733.25,26.284,event_forward,depleted,0.58,0.0,7.0,True,9.75,35.0,9,4,5,2,233.17,21:same_side_lean:HOLD:7725-7727.5;23:same_side_lean:HOLD:7725.75-7727.75;20:direct_consumption:HOLD:7726.25-7728;42:same_side_lean:OWNED:7726.5-7727.25;18:direct_consumption:HOLD:7725.75-7730.75,opposition_depleted,,0,0,,2,"11:50:21 730.50-736.25,11:50:25 731.25-734.50",16.5,0.5,12:34:28,reject_depleted_contact
es_20260827_1130_long_7728,11:51:41,HOLD,17,demand,demand_lean,same_side_lean,723-731,7733.5,38.363,event_forward,depleted,0.657,0.0,7.0,True,9.5,36.7,9,4,5,2,233.17,23:same_side_lean:HOLD:7725.75-7727.75;20:direct_consumption:HOLD:7726.25-7728;42:same_side_lean:OWNED:7726.5-7727.25;18:direct_consumption:HOLD:7725.75-7730.75;17:same_side_lean:HOLD:7723-7731,opposition_depleted,,0,0,,2,"11:50:21 730.50-736.25,11:50:25 731.25-734.50",16.25,0.75,12:34:28,reject_depleted_contact
es_20260827_1130_long_7728,11:51:54,OWNED,41,demand,demand_lean,same_side_lean,725.25-732,7735.0,35.802,event_forward,depleted,0.747,0.0,7.0,True,8.0,46.7,10,4,6,2,268.98,20:direct_consumption:HOLD:7726.25-7728;42:same_side_lean:OWNED:7726.5-7727.25;18:direct_consumption:HOLD:7725.75-7730.75;17:same_side_lean:HOLD:7723-7731;41:same_side_lean:OWNED:7725.25-7732,opposition_depleted,,0,0,,3,"11:50:21 730.50-736.25,11:50:25 731.25-734.50,11:51:46 735.25-737",14.75,2.25,12:34:28,reject_depleted_contact
es_20260827_1130_long_7728,11:52:57,HOLD,22,demand,supply_consumed,direct_consumption,726.50-734.75,7737.25,103.017,event_forward,depleted,0.584,0.0,9.25,True,5.75,61.7,10,5,5,1,326.48,42:same_side_lean:OWNED:7726.5-7727.25;18:direct_consumption:HOLD:7725.75-7730.75;17:same_side_lean:HOLD:7723-7731;41:same_side_lean:OWNED:7725.25-7732;22:direct_consumption:HOLD:7726.5-7734.75,opposition_failed,,1,21.09,11:52:53 731.25-734.50,6,"11:52:47 737-737.25,11:52:53 737.75-739,11:52:55 738-738.25",12.5,2.25,12:34:28,scale_out_zone
es_20260827_1130_long_7728,11:53:03,CONSUMED,40,demand,supply_consumed,direct_consumption,725.25-734.50,7737.5,84.373,event_forward,depleted,0.62,0.0,9.75,True,5.5,63.3,11,6,5,1,410.85,18:direct_consumption:HOLD:7725.75-7730.75;17:same_side_lean:HOLD:7723-7731;41:same_side_lean:OWNED:7725.25-7732;22:direct_consumption:HOLD:7726.5-7734.75;40:direct_consumption:CONSUMED:7725.25-7734.5,opposition_failed,,1,21.09,11:52:53 731.25-734.50,6,"11:52:47 737-737.25,11:52:53 737.75-739,11:52:55 738-738.25",12.25,2.5,12:34:28,scale_out_zone
es_20260827_1130_long_7728,11:53:03,CONSUMED,43,demand,supply_consumed,direct_consumption,732-734.50,7737.5,22.756,event_forward,depleted,0.914,0.0,9.75,True,5.5,63.3,12,7,5,1,433.61,17:same_side_lean:HOLD:7723-7731;41:same_side_lean:OWNED:7725.25-7732;22:direct_consumption:HOLD:7726.5-7734.75;40:direct_consumption:CONSUMED:7725.25-7734.5;43:direct_consumption:CONSUMED:7732-7734.5,opposition_failed,,1,21.09,11:52:53 731.25-734.50,6,"11:52:47 737-737.25,11:52:53 737.75-739,11:52:55 738-738.25",12.25,2.5,12:34:28,scale_out_zone
es_20260827_1130_long_7728,12:21:14,TEST,22,demand,supply_consumed,direct_consumption,726.50-734.75,7735.75,103.017,latest_test,replenished,1.247,0.0,13.5,True,7.25,51.7,1,1,0,1,103.02,22:direct_consumption:TEST:7726.5-7734.75,none,,0,0,,0,,14.0,0.75,12:34:28,watch_contact
es_20260827_1130_long_7728,12:21:19,TEST,40,demand,supply_consumed,direct_consumption,725.25-734.50,7735.5,84.373,latest_test,replenished,1.296,0.0,13.5,True,7.5,50.0,2,2,0,2,187.39,22:direct_consumption:TEST:7726.5-7734.75;40:direct_consumption:TEST:7725.25-7734.5,none,,0,0,,0,,14.25,0.5,12:34:28,watch_contact
es_20260827_1130_long_7728,12:21:19,TEST,43,demand,supply_consumed,direct_consumption,732-734.50,7735.5,22.756,latest_test,replenished,1.208,0.0,13.5,True,7.5,50.0,3,3,0,3,210.15,22:direct_consumption:TEST:7726.5-7734.75;40:direct_consumption:TEST:7725.25-7734.5;43:direct_consumption:TEST:7732-7734.5,none,,0,0,,0,,14.25,0.5,12:34:28,watch_contact
es_20260827_1130_long_7728,12:23:15,HOLD,40,demand,supply_consumed,direct_consumption,725.25-734.50,7737.0,84.373,latest_test,replenished,1.296,0.0,13.5,True,6.0,60.0,3,3,0,3,210.15,22:direct_consumption:TEST:7726.5-7734.75;43:direct_consumption:TEST:7732-7734.5;40:direct_consumption:HOLD:7725.25-7734.5,held_after_test_and_opposition_failed,,0,0,,2,"12:22:38 737.50-739.25,12:22:38 737.50-740.25",12.75,1.25,12:34:28,reject_low_runway
es_20260827_1130_long_7728,12:23:15,HOLD,43,demand,supply_consumed,direct_consumption,732-734.50,7737.0,22.756,latest_test,replenished,1.208,0.0,13.5,True,6.0,60.0,3,3,0,3,210.15,22:direct_consumption:TEST:7726.5-7734.75;40:direct_consumption:HOLD:7725.25-7734.5;43:direct_consumption:HOLD:7732-7734.5,held_after_test_and_opposition_failed,,0,0,,2,"12:22:38 737.50-739.25,12:22:38 737.50-740.25",12.75,1.25,12:34:28,reject_low_runway
es_20260827_1130_long_7728,12:23:38,HOLD,22,demand,supply_consumed,direct_consumption,726.50-734.75,7737.25,103.017,latest_test,replenished,1.247,0.0,13.5,True,5.75,61.7,3,3,0,3,210.15,40:direct_consumption:HOLD:7725.25-7734.5;43:direct_consumption:HOLD:7732-7734.5;22:direct_consumption:HOLD:7726.5-7734.75,held_after_test_and_opposition_failed,,0,0,,2,"12:22:38 737.50-739.25,12:22:38 737.50-740.25",12.5,1.5,12:34:28,scale_out_zone
es_20260827_1130_long_7728,12:26:25,TEST,22,demand,supply_consumed,direct_consumption,726.50-734.75,7735.75,103.017,latest_test,replenished,1.153,0.0,13.5,True,7.25,51.7,3,3,0,3,210.15,40:direct_consumption:HOLD:7725.25-7734.5;43:direct_consumption:HOLD:7732-7734.5;22:direct_consumption:TEST:7726.5-7734.75,none,,0,0,,0,,14.0,0.0,12:34:28,watch_contact
es_20260827_1130_long_7728,12:26:47,HOLD,22,demand,supply_consumed,direct_consumption,726.50-734.75,7737.25,103.017,latest_test,replenished,1.153,0.0,13.5,True,5.75,61.7,3,3,0,3,210.15,40:direct_consumption:HOLD:7725.25-7734.5;43:direct_consumption:HOLD:7732-7734.5;22:direct_consumption:HOLD:7726.5-7734.75,held_after_test_and_opposition_failed,,0,0,,1,12:26:47 738.25-739,12.5,0.25,12:34:28,scale_out_zone
es_20260827_1130_long_7728,12:27:46,OWNED,55,demand,demand_lean,same_side_lean,735.75-736,7738.5,10.729,event_forward,depleted,0.625,0.0,13.5,True,4.5,70.0,4,3,1,3,220.88,40:direct_consumption:HOLD:7725.25-7734.5;43:direct_consumption:HOLD:7732-7734.5;22:direct_consumption:HOLD:7726.5-7734.75;55:same_side_lean:OWNED:7735.75-7736,opposition_depleted,,0,0,,1,12:26:47 738.25-739,11.25,0.0,12:34:28,scale_out_zone
es_20260827_1130_long_7728,12:27:58,OWNED,53,demand,demand_lean,same_side_lean,735-736.50,7739.75,19.669,event_forward,depleted,0.917,0.0,13.5,True,3.25,78.3,5,3,2,3,240.54,40:direct_consumption:HOLD:7725.25-7734.5;43:direct_consumption:HOLD:7732-7734.5;22:direct_consumption:HOLD:7726.5-7734.75;55:same_side_lean:OWNED:7735.75-7736;53:same_side_lean:OWNED:7735-7736.5,opposition_depleted,,0,0,,2,"12:26:47 738.25-739,12:27:48 739.75-742",10.0,0.25,12:34:28,scale_out_zone
es_20260827_1130_long_7728,12:27:59,CONSUMED,54,demand,supply_consumed,direct_consumption,735-737,7739.75,18.296,event_forward,replenished,1.152,0.0,13.5,True,3.25,78.3,6,4,2,4,258.84,43:direct_consumption:HOLD:7732-7734.5;22:direct_consumption:HOLD:7726.5-7734.75;55:same_side_lean:OWNED:7735.75-7736;53:same_side_lean:OWNED:7735-7736.5;54:direct_consumption:CONSUMED:7735-7737,opposition_depleted,,0,0,,2,"12:26:47 738.25-739,12:27:48 739.75-742",10.0,0.25,12:34:28,scale_out_zone
es_20260827_1130_long_7728,12:34:35,OWNED,44,demand,demand_lean,same_side_lean,732.50-740.25,7742.75,44.504,event_forward,depleted,1.008,0.0,15.0,True,0.25,98.3,7,4,3,4,303.34,22:direct_consumption:HOLD:7726.5-7734.75;55:same_side_lean:OWNED:7735.75-7736;53:same_side_lean:OWNED:7735-7736.5;54:direct_consumption:CONSUMED:7735-7737;44:same_side_lean:OWNED:7732.5-7740.25,none,,0,0,,0,,7.0,0.25,12:34:40,scale_out_zone
es_20260827_1330_short_7748,13:39:04,HOLD,25,supply,demand_consumed,direct_consumption,751.25-753,7748.75,16.865,event_forward,depleted,0.891,0.0,0.0,True,19.25,0.0,2,2,0,0,25.12,22:direct_consumption:HOLD:7752-7752.75;25:direct_consumption:HOLD:7751.25-7753,none,,0,0,,0,,25.0,2.5,14:26:35,watch_stack_before_root_cushion
es_20260827_1330_short_7748,13:43:42,TEST,25,supply,demand_consumed,direct_consumption,751.25-753,7750.25,16.865,latest_test,replenished,1.031,0.04,0.5,False,20.75,0.0,2,2,0,1,25.12,22:direct_consumption:HOLD:7752-7752.75;25:direct_consumption:TEST:7751.25-7753,none,,0,0,,0,,26.5,1.0,14:26:35,watch_contact
es_20260827_1330_short_7748,13:43:56,TEST,22,supply,demand_consumed,direct_consumption,752-752.75,7751.0,8.26,latest_test,replenished,1.018,0.0,0.5,False,21.5,0.0,2,2,0,2,25.12,25:direct_consumption:TEST:7751.25-7753;22:direct_consumption:TEST:7752-7752.75,none,,0,0,,0,,27.25,0.25,14:26:35,watch_contact
es_20260827_1330_short_7748,13:44:35,HOLD,22,supply,demand_consumed,direct_consumption,752-752.75,7749.5,8.26,latest_test,replenished,1.018,0.0,0.5,False,20.0,0.0,2,2,0,2,25.12,25:direct_consumption:TEST:7751.25-7753;22:direct_consumption:HOLD:7752-7752.75,held_after_test,,0,0,,0,,25.75,0.25,14:26:35,holdroot_no_add_root_not_onside
es_20260827_1330_short_7748,13:44:39,HOLD,25,supply,demand_consumed,direct_consumption,751.25-753,7748.5,16.865,latest_test,replenished,1.031,0.04,0.5,True,19.0,1.3,2,2,0,2,25.12,22:direct_consumption:HOLD:7752-7752.75;25:direct_consumption:HOLD:7751.25-7753,held_after_test_and_opposition_failed,,0,0,,1,13:44:39 744.50-748,24.75,0.25,14:26:35,sponsor_stack_add
es_20260827_1330_short_7748,13:45:24,CONSUMED,19,supply,demand_consumed,direct_consumption,749.75-754.25,7747.25,89.351,event_forward,depleted,0.901,0.0,1.5,True,17.75,7.8,3,3,0,2,114.48,22:direct_consumption:HOLD:7752-7752.75;25:direct_consumption:HOLD:7751.25-7753;19:direct_consumption:CONSUMED:7749.75-7754.25,opposition_failed,,1,8.51,13:44:58 748.75-749.50,1,13:44:39 744.50-748,23.5,0.5,14:26:35,reject_depleted_contact
es_20260827_1330_short_7748,13:45:24,CONSUMED,27,supply,demand_consumed,direct_consumption,749.75-752,7747.25,9.588,event_forward,depleted,0.863,0.0,1.5,True,17.75,7.8,4,4,0,2,124.06,22:direct_consumption:HOLD:7752-7752.75;25:direct_consumption:HOLD:7751.25-7753;19:direct_consumption:CONSUMED:7749.75-7754.25;27:direct_consumption:CONSUMED:7749.75-7752,opposition_failed,,1,8.51,13:44:58 748.75-749.50,1,13:44:39 744.50-748,23.5,0.5,14:26:35,reject_depleted_contact
es_20260827_1330_short_7748,13:45:32,OWNED,20,supply,supply_lean,same_side_lean,749.50-755,7746.75,73.349,event_forward,depleted,0.764,0.0,1.5,True,17.25,10.4,5,4,1,2,197.41,22:direct_consumption:HOLD:7752-7752.75;25:direct_consumption:HOLD:7751.25-7753;19:direct_consumption:CONSUMED:7749.75-7754.25;27:direct_consumption:CONSUMED:7749.75-7752;20:same_side_lean:OWNED:7749.5-7755,opposition_failed,,1,8.51,13:44:58 748.75-749.50,1,13:44:39 744.50-748,23.0,0.75,14:26:35,reject_depleted_contact
es_20260827_1330_short_7748,13:45:39,OWNED,28,supply,supply_lean,same_side_lean,749.25-750.25,7746.75,10.547,event_forward,depleted,0.823,0.0,2.25,True,17.25,10.4,6,4,2,2,207.96,25:direct_consumption:HOLD:7751.25-7753;19:direct_consumption:CONSUMED:7749.75-7754.25;27:direct_consumption:CONSUMED:7749.75-7752;20:same_side_lean:OWNED:7749.5-7755;28:same_side_lean:OWNED:7749.25-7750.25,opposition_failed,,1,8.51,13:44:58 748.75-749.50,2,"13:44:39 744.50-748,13:45:35 745.50",23.0,0.75,14:26:35,reject_depleted_contact
es_20260827_1330_short_7748,13:45:53,OWNED,26,supply,supply_lean,same_side_lean,748.75-751.75,7746.5,35.064,event_forward,depleted,0.874,0.0,2.25,True,17.0,11.7,7,4,3,2,243.02,19:direct_consumption:CONSUMED:7749.75-7754.25;27:direct_consumption:CONSUMED:7749.75-7752;20:same_side_lean:OWNED:7749.5-7755;28:same_side_lean:OWNED:7749.25-7750.25;26:same_side_lean:OWNED:7748.75-7751.75,opposition_failed,,3,107.44,"13:44:58 748.75-749.50,13:45:39 748-750.50,13:45:41 747.75-749.25",2,"13:44:39 744.50-748,13:45:35 745.50",22.75,1.0,14:26:35,reject_depleted_contact
es_20260827_1330_short_7748,13:58:28,OWNED,29,supply,supply_lean,same_side_lean,745-747.25,7743.0,56.501,event_forward,replenished,1.091,0.0,6.0,True,13.5,29.9,8,4,4,3,299.52,27:direct_consumption:CONSUMED:7749.75-7752;20:same_side_lean:OWNED:7749.5-7755;28:same_side_lean:OWNED:7749.25-7750.25;26:same_side_lean:OWNED:7748.75-7751.75;29:same_side_lean:OWNED:7745-7747.25,none,,0,0,,0,,19.25,2.5,14:26:35,stack_watch_no_renewal
es_20260827_1330_short_7748,14:00:01,TEST,29,supply,supply_lean,same_side_lean,745-747.25,7744.0,56.501,latest_test,replenished,1.101,0.237,6.0,True,14.5,24.7,6,2,4,1,274.4,27:direct_consumption:CONSUMED:7749.75-7752;20:same_side_lean:OWNED:7749.5-7755;28:same_side_lean:OWNED:7749.25-7750.25;26:same_side_lean:OWNED:7748.75-7751.75;29:same_side_lean:TEST:7745-7747.25,none,,0,0,,0,,20.25,1.5,14:26:35,watch_contact
